headline,date,vader_SA,textblob_SA,section,abstract,keywords,url,doc_type,material_type,vader_full
What You Need to Know About Your Vaccine Card,2021-04-01,0.7906,0.2523809523809524,Travel,"For now, the best way to show that you’ve been inoculated against the coronavirus is a simple white card. Here, your key questions answered.","['Content Type: Service', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Vaccination Proof and Immunization Records']",https://www.nytimes.com/article/covid-vaccine-card.html,article,News,"{'neg': 0.0, 'neu': 0.875, 'pos': 0.125, 'compound': 0.7906}"
Twelve hours of baseball await.,2021-04-01,0.4576,0.38888888888888884,Sports,"Of four games being broadcast nationally on ESPN, the most interesting will probably be the Astros’ road opener at Oakland.",[],https://www.nytimes.com/2021/04/01/sports/baseball/opening-day-schedule.html,article,News,"{'neg': 0.0, 'neu': 0.925, 'pos': 0.075, 'compound': 0.4576}"
The Sabres’ Losing Streak Ends at 18,2021-04-01,-0.6808,-0.06666666666666667,Sports,"Buffalo had been on a dry spell, going 0-15-3 since late February, before beating Philadelphia on Wednesday.","['Hockey, Ice']",https://www.nytimes.com/2021/04/01/sports/hockey/sabres-losing-streak-ends.html,article,News,"{'neg': 0.141, 'neu': 0.859, 'pos': 0.0, 'compound': -0.6808}"
Women Are Calling Out ‘Rape Culture’ in U.K. Schools,2021-04-01,-0.6249,0.19166666666666665,World,Thousands of anonymous online accounts have shined a spotlight on sexual violence against young women and girls.,"['Women and Girls', 'Sexual Harassment', 'Sex Crimes', 'Child Abuse and Neglect', 'Private and Sectarian Schools', 'Colleges and Universities', 'Education (K-12)', 'Social Media']",https://www.nytimes.com/2021/04/01/world/europe/schools-uk-rape-culture.html,article,News,"{'neg': 0.085, 'neu': 0.915, 'pos': 0.0, 'compound': -0.6249}"
Your Thursday Briefing,2021-04-01,0.0,0.16666666666666666,Briefing,‘Rape culture’ in U.K. schools.,[],https://www.nytimes.com/2021/04/01/briefing/sexual-violence-coronavirus-yemen.html,article,briefing,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
‘Here We Go Baby’: Francisco Lindor Truly Commits to the Mets,2021-04-01,0.7717,0.18333333333333335,Sports,"The superstar shortstop will stay in Queens through 2031 thanks to a 10-year, $341 million contract extension.",['Baseball'],https://www.nytimes.com/2021/04/01/sports/baseball/francisco-lindor-mets-extension.html,article,News,"{'neg': 0.0, 'neu': 0.844, 'pos': 0.156, 'compound': 0.7717}"
Boris Johnson’s Government Is Built on Cruelty,2021-04-01,0.4878,0.4333333333333333,Opinion,"Determined to make good on the nativist promise of Brexit, it has embraced anti-migrant authoritarianism.","['Great Britain Withdrawal from EU (Brexit)', 'Immigration and Emigration', 'Asylum, Right of', 'Immigration Detention', 'Refugees and Displaced Persons']",https://www.nytimes.com/2021/04/01/opinion/uk-immigration-boris-johnson.html,article,Op-Ed,"{'neg': 0.048, 'neu': 0.829, 'pos': 0.123, 'compound': 0.4878}"
New York Will End Long-Term Solitary Confinement in Prisons and Jails,2021-04-01,-0.088,0.15656565656565655,New York,Isolation for more than 15 consecutive days will be barred in prisons and jails starting next March after years of efforts to restrict the practice.,"['Solitary Confinement', 'Prisons and Prisoners', 'Prison Guards and Corrections Officers', 'Law and Legislation', 'Mental Health and Disorders']",https://www.nytimes.com/2021/04/01/nyregion/solitary-confinement-restricted.html,article,News,"{'neg': 0.042, 'neu': 0.921, 'pos': 0.037, 'compound': -0.088}"
Word of the Day: jeopardy,2021-04-01,0.0772,-0.04166666666666667,The Learning Network,This word has appeared in 342 articles on NYTimes.com in the past year. Can you use it in a sentence?,[],https://www.nytimes.com/2021/04/01/learning/word-of-the-day-jeopardy.html,article,News,"{'neg': 0.0, 'neu': 0.968, 'pos': 0.032, 'compound': 0.0772}"
Biden Says He Would Support Moving All-Star Game Over Georgia Voting Law,2021-04-01,0.6369,-0.07777777777777779,U.S.,"In an interview on ESPN, President Biden discussed the restrictions passed by the state’s Republicans last week and encouraged baseball fans to abide by social-distancing protocols.","['Baseball', 'Stadiums and Arenas', 'Law and Legislation', 'Voting and Voters', 'Coronavirus (2019-nCoV)', 'Disease Rates', 'United States Politics and Government']",https://www.nytimes.com/2021/04/01/us/politics/biden-espn-baseball-georgia.html,article,News,"{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.6369}"
"Laura Wasser, She Who Will Cleave the Union of Kim and Kanye",2021-04-01,0.0,0.16666666666666666,Style,A Hollywood divorce lawyer with lots of practice.,"['Divorce, Separations and Annulments', 'Content Type: Personal Profile', 'Celebrities']",https://www.nytimes.com/2021/04/01/style/laura-wasser-kim-kardashian-divorce.html,article,News,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"The Best Movies and TV Shows New to Netflix, Amazon and Stan in Australia in April",2021-04-01,0.7096,0.3906060606060606,Arts,"Our streaming picks for April, including ‘Concrete Cowboy,’ ‘Made for Love’ and ‘Them’","['Television', 'Movies']",https://www.nytimes.com/2021/04/01/arts/television/the-best-movies-and-tv-shows-new-to-netflix-amazon-and-stan-in-australia-in-april.html,article,News,"{'neg': 0.0, 'neu': 0.871, 'pos': 0.129, 'compound': 0.7096}"
"Weekly Health Quiz: An Australian Mystery, Covid and the Teenage Brain",2021-04-01,0.0,0.05555555555555555,Well,Test your knowledge of this week’s health news.,"['Height (Stature)', 'Ears and Hearing', 'Drug Abuse and Traffic', 'Medicine and Health', 'Exercise', 'Memory', ""Alzheimer's Disease"", 'Infections', 'Marijuana', 'Teenagers and Adolescence', 'Coronavirus (2019-nCoV)', 'Opossums', 'ALLERGIES', 'Masks', 'Human Growth Hormone']",https://www.nytimes.com/interactive/2021/04/01/well/live/01healthquiz-04012021.html,multimedia,Interactive Feature,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
It Takes Gumption to Work on a Novel For 10 Years. Ask Angeline Boulley.,2021-04-01,0.4588,0.10416666666666667,Books,"“Firekeeper’s Daughter” is a runaway success, but the years leading to its publication consisted of a long series of quiet mornings.","['Books and Literature', 'Content Type: Personal Profile', 'Indian-Americans']",https://www.nytimes.com/2021/04/01/books/review/firekeepers-daughter-angeline-boulley.html,article,List,"{'neg': 0.0, 'neu': 0.918, 'pos': 0.082, 'compound': 0.4588}"
Poem: If I Should Come Upon Your House Lonely in the West Texas Desert,2021-04-01,0.7227,0.14166666666666666,Magazine,"Natalie Diaz can be fiercely political, but, oh, my, can she also remind us to love.","['Poetry and Poets', 'Love (Emotion)', 'Coronavirus (2019-nCoV)']",https://www.nytimes.com/2021/04/01/magazine/poem-texas.html,article,News,"{'neg': 0.037, 'neu': 0.841, 'pos': 0.122, 'compound': 0.7227}"
"A Novel of the City, Alive to Its Hidden Connections",2021-04-01,0.5994,0.05909090909090909,Books,"In “Ghosts of New York,” Jim Lewis introduces four characters and follows their intersecting paths.",['Books and Literature'],https://www.nytimes.com/2021/04/01/books/review/ghosts-of-the-city-jim-lewis.html,article,Review,"{'neg': 0.0, 'neu': 0.893, 'pos': 0.107, 'compound': 0.5994}"
April Fools’,2021-04-01,0.5719,0.16666666666666666,The Learning Network,What story or memory does this day inspire for you?,[],https://www.nytimes.com/2021/04/01/learning/april-fools.html,article,News,"{'neg': 0.0, 'neu': 0.871, 'pos': 0.129, 'compound': 0.5719}"
Judge John Hodgman on Running Out of Underwear,2021-04-01,-0.4767,0.005555555555555536,Magazine,A married couple’s contention over a broken washer.,['Comedy and Humor'],https://www.nytimes.com/2021/04/01/magazine/judge-john-hodgman-underwear.html,article,News,"{'neg': 0.107, 'neu': 0.893, 'pos': 0.0, 'compound': -0.4767}"
"Dogs Can Have a Little Charcuterie, as a Treat",2021-04-01,0.5106,0.20388257575757573,Style,“Barkuterie” boards are a new way to spoil your beloved pets.,"['Dogs', 'Pet Foods']",https://www.nytimes.com/2021/04/01/style/barkuterie-boards-dog-treats.html,article,News,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.5106}"
Elizabeth Acevedo Understands That ‘People Read Like They Eat’,2021-04-01,0.6808,0.08333333333333333,Books,"“Sometimes we want comfort, sometimes we want to work to crack something open.”","['Books and Literature', 'Writing and Writers', 'Content Type: Personal Profile']",https://www.nytimes.com/2021/04/01/books/review/elizabeth-acevedo-by-the-book-interview.html,article,News,"{'neg': 0.0, 'neu': 0.817, 'pos': 0.183, 'compound': 0.6808}"
"Two Humans, Two Dogs and a Two-Bedroom in Brooklyn for Under $1.5 Million. Which Home Would You Choose?",2021-04-01,0.7845,0.3566287878787879,Real Estate,"For their first New York purchase, a couple scoured their beloved Williamsburg neighborhood for a quiet place with good light and more space for their growing household. Here’s what they found.","['Real Estate and Housing (Residential)', 'Quarantine (Life and Culture)', 'Content Type: Personal Profile']",https://www.nytimes.com/interactive/2021/04/01/realestate/01hunt-sonido.html,multimedia,Interactive Feature,"{'neg': 0.0, 'neu': 0.893, 'pos': 0.107, 'compound': 0.7845}"
An Asian American Poet on Refusing to Take Up ‘Apologetic Space’,2021-04-01,-0.7184,0.041666666666666664,Opinion,"The writer and poet Cathy Park Hong discusses Asian outrage and why she’s seeking power, not assimilation.","['Discrimination', 'Asian-Americans', 'Atlanta Spa Shootings (2021)']",https://www.nytimes.com/2021/04/01/opinion/sway-kara-swisher-cathy-park-hong.html,article,Op-Ed,"{'neg': 0.133, 'neu': 0.867, 'pos': 0.0, 'compound': -0.7184}"
Lesson of the Day: ‘Rich Countries Signed Away a Chance to Vaccinate the World’,2021-04-01,0.5859,0.08541666666666665,The Learning Network,"In this his lesson, students will learn about the stark inequalities in vaccine access across the globe, then consider what the United States should do to close the gap.",[],https://www.nytimes.com/2021/04/01/learning/lesson-of-the-day-rich-countries-signed-away-a-chance-to-vaccinate-the-world.html,article,News,"{'neg': 0.0, 'neu': 0.918, 'pos': 0.082, 'compound': 0.5859}"
Are You Shopping for Obamacare? Tell Us About It.,2021-04-01,0.0772,0.16666666666666666,The Upshot,We want to hear from people who enrolled for health insurance about their experiences signing up.,"['Patient Protection and Affordable Care Act (2010)', 'Coronavirus Aid, Relief, and Economic Security Act (2020)']",https://www.nytimes.com/2021/04/01/upshot/enroll-in-aca.html,article,News,"{'neg': 0.0, 'neu': 0.966, 'pos': 0.034, 'compound': 0.0772}"
"Black Friendship, Broadcast",2021-04-01,0.8834,0.25396825396825395,Style,"The hosts of the “OK Now Listen” podcast want to reflect the best parts of chatting with your buds. “I have a tribe of women that hold me down,” Deanii Scott said.","['Black People', 'Blacks', 'Podcasts', 'Content Type: Personal Profile', 'Women and Girls']",https://www.nytimes.com/2021/04/01/style/oknowlisten-sylvia-obell-scottie-beam.html,article,News,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.8834}"
"The Push to Vaccinate 20,000 Holocaust Survivors in New York",2021-04-01,0.5423,0.0806060606060606,New York,"One survivor who got her vaccine, Eva Rose, 96, said the last year has been “lousy,” but added: “I am still here, thank God.”","['Holocaust and the Nazi Era', 'Jews and Judaism', 'Vaccination and Immunization', 'Coronavirus (2019-nCoV)']",https://www.nytimes.com/2021/04/01/nyregion/holocaust-survivor-vaccination.html,article,News,"{'neg': 0.026, 'neu': 0.887, 'pos': 0.087, 'compound': 0.5423}"
Cynthia Ozick Calls the New Philip Roth Biography a ‘Narrative Masterwork’,2021-04-01,0.9485,0.017676767676767662,Books,"Blake Bailey’s comprehensive life of Roth features a parade of book after book, award after award, and lover after lover.","['Books and Literature', 'Content Type: Personal Profile', 'Writing and Writers']",https://www.nytimes.com/2021/04/01/books/review/philip-roth-the-biography-blake-bailey.html,article,Review,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.9485}"
Billions in New Obamacare Subsidies Are Now Available on Healthcare.gov,2021-04-01,0.7165,0.2599326599326599,The Upshot,Nearly everyone with a marketplace health plan can seek more financial help. Many uninsured Americans and people who buy their insurance elsewhere can also benefit.,"['Health Insurance and Managed Care', 'Patient Protection and Affordable Care Act (2010)', 'Federal Aid (US)', 'United States Politics and Government']",https://www.nytimes.com/2021/04/01/upshot/obamacare-subsidies-available-healthcaregov.html,article,News,"{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.7165}"
How N.Y.C.’s Population Expert Says the City Will Bounce Back,2021-04-01,0.5586,0.16796536796536796,New York,"Joseph J. Salvo, who is retiring after nearly 30 years as New York City’s chief demographer, is optimistic about New York City’s recovery after the pandemic.","['Population', 'Census', 'Immigration and Emigration', 'Content Type: Personal Profile', 'Coronavirus (2019-nCoV)']",https://www.nytimes.com/2021/04/01/nyregion/nyc-population-pandemic-recovery.html,article,News,"{'neg': 0.026, 'neu': 0.888, 'pos': 0.086, 'compound': 0.5586}"
What if the Pain Never Ends?,2021-04-01,-0.1531,0.16666666666666666,Opinion,I will still have to face it with dignity.,"['Chronic Condition (Health)', 'Pain', 'Back (Human Body Part)', 'Addiction (Psychology)']",https://www.nytimes.com/2021/04/01/opinion/back-pain.html,article,Op-Ed,"{'neg': 0.106, 'neu': 0.806, 'pos': 0.087, 'compound': -0.1531}"
Would You Buy an NFT?,2021-04-01,0.7041,0.3194444444444444,The Learning Network,"Would you want to own an official version of a digital good like a video, an image or a song? How much would you be willing to pay?",[],https://www.nytimes.com/2021/04/01/learning/would-you-buy-an-nft.html,article,News,"{'neg': 0.029, 'neu': 0.822, 'pos': 0.149, 'compound': 0.7041}"
The Freeing of the Ever Given,2021-04-01,-0.7469,0.09583333333333333,Opinion,"The stuck container ship became the butt of online jokes, but it was no minor crisis.","['Ships and Shipping', 'International Trade and World Market', 'Canals']",https://www.nytimes.com/2021/04/01/opinion/ever-given-ship-suez-canal.html,article,Op-Ed,"{'neg': 0.201, 'neu': 0.686, 'pos': 0.113, 'compound': -0.7469}"
Science Plays the Long Game. But People Have Mental Health Issues Now.,2021-04-01,0.5195,-0.1401041666666667,Health,"I’ve reported on behavior and mental health for 20 years. As I exit, I can’t help but wonder why researchers have placed so little emphasis on helping people in distress today.","['Research', 'Mental Health and Disorders', 'Depression (Mental)', 'Brain', 'Psychiatry and Psychiatrists', 'Psychology and Psychologists', 'Drugs (Pharmaceuticals)', 'Clinical Trials', 'Memory', 'Science and Technology']",https://www.nytimes.com/2021/04/01/health/mental-health-treatments.html,article,News,"{'neg': 0.065, 'neu': 0.794, 'pos': 0.141, 'compound': 0.5195}"
5 Things to Do This Weekend,2021-04-01,-0.296,0.13333333333333333,Arts,Our critics and writers have selected noteworthy cultural events to experience virtually.,"['Quarantine (Life and Culture)', 'Art', 'Music', 'Dancing', 'Jazz', 'Children and Childhood']",https://www.nytimes.com/2021/04/01/arts/things-to-do-weekend-coronavirus.html,article,News,"{'neg': 0.061, 'neu': 0.939, 'pos': 0.0, 'compound': -0.296}"
The Real Reason for the Border Crisis,2021-04-01,0.4567,0.14166666666666666,Opinion,No one is holding American employers to account for their willingness to hire millions of unauthorized immigrants.,"['Illegal Immigration', 'Immigration and Emigration', 'Foreign Workers', 'Labor and Jobs', 'Migrant Labor (Non-Agriculture)']",https://www.nytimes.com/2021/04/01/opinion/us-migrants-jobs.html,article,Op-Ed,"{'neg': 0.0, 'neu': 0.911, 'pos': 0.089, 'compound': 0.4567}"
Are We Much Too Timid in the Way We Fight Covid-19?,2021-04-01,-0.0772,0.26666666666666666,Opinion,"The debate among doctors, epidemiologists and economists is still going strong.","['Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Regulation and Deregulation of Industry', 'United States Politics and Government', 'Tests (Medical)', 'Clinical Trials']",https://www.nytimes.com/2021/04/01/opinion/covid-vaccine.html,article,Op-Ed,"{'neg': 0.115, 'neu': 0.802, 'pos': 0.083, 'compound': -0.0772}"
"A Man Found 15,000 Bees in His Car After Grocery Shopping",2021-04-01,0.4939,0.3333333333333333,U.S.,"An off-duty firefighter in Las Cruces, N.M., whose hobby is beekeeping, safely removed the swarm from the man’s car in an Albertsons supermarket parking lot.",['Bees'],https://www.nytimes.com/2021/04/01/us/bees-car-new-mexico.html,article,News,"{'neg': 0.0, 'neu': 0.938, 'pos': 0.062, 'compound': 0.4939}"
"Britain Holds On to a Colony in Africa, With America’s Help",2021-04-01,0.0,0.3833333333333333,Opinion,And together they are sabotaging their own efforts to curb China’s advances in the South China Sea.,"['United States International Relations', 'Territorial Disputes', 'Law of the Sea (UN Convention)', 'Politics and Government', 'Military Bases and Installations', 'Colonization']",https://www.nytimes.com/2021/04/01/opinion/uk-mauritius-china-us.html,article,Op-Ed,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"They Are Giving Hemingway Another Look, So You Can, Too",2021-04-01,0.34,0.101010101010101,Books,Lynn Novick and Ken Burns consider the seminal writer in all his complexity and controversy in their new PBS documentary series.,"['Books and Literature', 'Writing and Writers', 'Television', 'Documentary Films and Programs']",https://www.nytimes.com/2021/04/01/books/hemingway-documentary-ken-burns-lynn-novick.html,article,News,"{'neg': 0.0, 'neu': 0.951, 'pos': 0.049, 'compound': 0.34}"
An Accidental Disclosure Exposes a $1 Billion Tax Fight With Bristol Myers,2021-04-01,-0.875,0.05555555555555555,Business Day,The I.R.S. believes the American drugmaker used an abusive offshore scheme to avoid federal taxes.,"['Tax Shelters', 'Tax Evasion', 'Corporate Taxes', 'Federal Taxes (US)', 'ACCOUNTING AND ACCOUNTANTS', 'Legal Profession']",https://www.nytimes.com/2021/04/01/business/bristol-myers-taxes-irs.html,article,News,"{'neg': 0.245, 'neu': 0.755, 'pos': 0.0, 'compound': -0.875}"
Air Travel Is Already Back to Normal in Some Places. Here’s Where.,2021-04-01,-0.4215,0.039880952380952385,The Upshot,"While airports in major cities are still struggling, some smaller airports that are vacation destinations are busier than before the pandemic.","['Travel and Vacations', 'Airports', 'AIRLINES AND AIRPLANES', 'Quarantine (Life and Culture)', 'Shutdowns (Institutional)']",https://www.nytimes.com/2021/04/01/upshot/flights-rebounding-vacations.html,article,News,"{'neg': 0.049, 'neu': 0.951, 'pos': 0.0, 'compound': -0.4215}"
‘They Told Us Not to Resist’: Sexual Violence Pervades Ethiopia’s War,2021-04-01,-0.9783,0.18888888888888888,World,"Rape is being used as a weapon as fighting rages in remote parts of Tigray region. “Even if we had shouted,” one woman said, “there was no one to listen.”","['Defense and Military Forces', 'War Crimes, Genocide and Crimes Against Humanity', 'Sex Crimes', 'Women and Girls', 'War and Armed Conflicts', 'Refugees and Displaced Persons', 'Politics and Government']",https://www.nytimes.com/2021/04/01/world/africa/ethiopia-tigray-sexual-assault.html,article,News,"{'neg': 0.336, 'neu': 0.664, 'pos': 0.0, 'compound': -0.9783}"
Virus Surge in Michigan Is a ‘Gut Punch’ to Hopes of Pandemic’s End,2021-04-01,0.6808,0.21212121212121213,U.S.,"The U.S. has entered a disconcerting phase: Vaccines are rolling out quickly, but upticks in cases raise the prospect of a new surge.","['Coronavirus (2019-nCoV)', 'Hospitals', 'Vaccination and Immunization', 'Disease Rates', 'States (US)']",https://www.nytimes.com/2021/04/01/us/michigan-covid-outbreak.html,article,News,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.6808}"
"Turning Away From Nursing Homes, to What?",2021-04-01,0.6966,0.17037037037037037,Business Day,Covid-19 has driven down Americans’ demand for senior care facilities. Building support for more elders to remain at home requires systemic changes.,"['Elder Care', 'Retirement', 'Elderly', 'Nursing Homes', 'Coronavirus (2019-nCoV)', 'Medicare', 'Medicaid', 'Content Type: Service']",https://www.nytimes.com/2021/04/01/business/nursing-homes-covid-retirement.html,article,News,"{'neg': 0.028, 'neu': 0.853, 'pos': 0.119, 'compound': 0.6966}"
What the History of Pandemics Can Teach Us About Resilience,2021-04-01,-0.3818,0.101010101010101,Health,Widespread disease outbreaks have the potential to shock societies into new ways of living.,"['Epidemics', 'Coronavirus (2019-nCoV)', 'Economic Conditions and Trends', 'Income Inequality', 'History (Academic Subject)']",https://www.nytimes.com/2021/04/01/health/pandemics-plague-history-resilience.html,article,News,"{'neg': 0.067, 'neu': 0.933, 'pos': 0.0, 'compound': -0.3818}"
