headline,date,compound_score,SA,section,abstract,keywords,url,doc_type,material_type
Senate Democrats Delay Confirmation of Mnuchin and Price,2017-02-01,-0.802,"{'neg': 0.164, 'neu': 0.806, 'pos': 0.03, 'compound': -0.802}",U.S.,"Democrats boycotted a Senate Finance Committee meeting that had been scheduled to vote on the two cabinet picks, saying the nominees had given misleading information.","['United States Politics and Government', 'Appointments and Executive Changes']",https://www.nytimes.com/2017/01/31/us/politics/democrats-delay-confirmation-mnuchin-price.html,article,News
Capitals’ Reuniting of John Carlson and Karl Alzner Pays Off,2017-02-01,0.7351,"{'neg': 0.0, 'neu': 0.91, 'pos': 0.09, 'compound': 0.7351}",Sports,"Carlson and Alzner, who were inseparable on and off the ice at the start of their careers, were teamed with other players for two years before becoming an effective unit again this season.","['Hockey, Ice']",https://www.nytimes.com/2017/01/31/sports/hockey/capitals-reuniting-of-john-carlson-and-karl-alzner-pays-off.html,article,News
"Max Wilcox, Grammy-Winning Record Producer, Dies at 88",2017-02-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Arts,Mr. Wilcox was called a musical collaborator by the pianist Arthur Rubinstein.,"['Classical Music', 'Grammy Awards', 'Deaths (Obituaries)']",https://www.nytimes.com/2017/01/31/arts/music/max-wilcox-dead.html,article,Obituary (Obit)
Why Democrats Should Oppose Neil Gorsuch,2017-02-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Opinion,It’s not about the nominee. It’s about an illegitimate process.,"['Filibusters and Debate Curbs', 'United States Politics and Government']",https://www.nytimes.com/2017/01/31/opinion/neil-gorsuch-how-democrats-should-respond.html,article,Op-Ed
Why Liberals Should Back Neil Gorsuch,2017-02-01,0.6249,"{'neg': 0.043, 'neu': 0.839, 'pos': 0.118, 'compound': 0.6249}",Opinion,"We disagree on many things, but he has the right temperament and independence for the Supreme Court.","['Federal Courts (US)', 'United States Politics and Government', 'Appointments and Executive Changes']",https://www.nytimes.com/2017/01/31/opinion/why-liberals-should-back-neil-gorsuch.html,article,Op-Ed
"As Canada Transforms, an Anti-Immigrant Fringe Stirs",2017-02-01,-0.8689,"{'neg': 0.198, 'neu': 0.76, 'pos': 0.042, 'compound': -0.8689}",World,"Some observers fear that law enforcement officials have played down the threat of far-right nationalist groups, preferring to focus on Islamic terrorism.","['Immigration and Emigration', 'Muslims and Islam', 'Discrimination', 'Hate Crimes', 'Fringe Groups and Movements']",https://www.nytimes.com/2017/01/31/world/americas/canada-quebec-nationalists.html,article,News
"Emmanuelle Riva, Star of ‘Hiroshima Mon Amour’ and ‘Amour,’ Dies at 89",2017-02-01,0.6369,"{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.6369}",Movies,A French New Wave star who a half-century later was the oldest person nominated for an Oscar for best lead actor or actress.,"['Deaths (Obituaries)', 'ACTORS AND ACTRESSES', 'Movies']",https://www.nytimes.com/2017/01/31/movies/emmanuelle-riva-star-of-hiroshima-mon-amour-dies-at-89.html,article,Obituary (Obit)
New York Officers and Mayor Reach Deal for 12% Raise Over 5 Years,2017-02-01,0.7003,"{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.7003}",New York,"The agreement, retroactive to 2012, offers a cumulative 12 percent raise and provides that all officers below sergeants will wear body cameras.",['Organized Labor'],https://www.nytimes.com/2017/01/31/nyregion/new-york-officers-and-mayor-reach-deal-for-12-raise-over-5-years.html,article,News
"John Wetton, Rocker With King Crimson and Asia, Dies at 67",2017-02-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Arts,"Mr. Wetton, a technically adept bassist with a smooth tenor voice, adapted the progressive rock of his earlier bands into later mainstream hits.","['Pop and Rock Music', 'Deaths (Obituaries)']",https://www.nytimes.com/2017/01/31/arts/music/john-wetton-rocker-with-king-crimson-and-asia-dies-at-67.html,article,Obituary (Obit)
"Amid Immigration Furor, Apple’s Chief Focuses on Apps and Music",2017-02-01,0.1984,"{'neg': 0.026, 'neu': 0.919, 'pos': 0.055, 'compound': 0.1984}",Technology,"Timothy D. Cook said the iPhone maker hoped to double its services business in the next four years, but it will be harder to predict how to deal with the Trump administration.",['Company Reports'],https://www.nytimes.com/2017/01/31/technology/apple-tim-cook.html,article,News
"Honey, Soap and Towels: Signs of Welcome a Refugee Family Won’t See",2017-02-01,0.8271,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.8271}",New York,Plans by a community group in Connecticut to help a Syrian family of three women resettle were stymied when President Trump issued his travel decree.,"['Refugees and Displaced Persons', 'Immigration and Emigration', 'Executive Orders and Memorandums', 'United States Politics and Government']",https://www.nytimes.com/2017/01/31/nyregion/syrian-refugee-family-connecticut.html,article,News
N. Hoolywood: Men’s Collection,2017-02-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Fashion & Style,The label shows their fall 2017 designs.,"[""Men's Fashion Week"", 'New York Fashion Week']",https://www.nytimes.com/slideshow/2017/01/31/fashion/runway-mens/n-hoolywood-mens-collection.html,multimedia,Slideshow
Wells Fargo Scandal Blocks Severance Pay for Laid-Off Workers,2017-02-01,-0.9521,"{'neg': 0.351, 'neu': 0.616, 'pos': 0.033, 'compound': -0.9521}",Business Day,Federal rules intended to restrict golden parachutes limit what payments the bank is permitted to make to fired employees without approval.,"['Labor and Jobs', 'Banking and Financial Institutions', 'Frauds and Swindling']",https://www.nytimes.com/2017/01/31/business/wells-fargo-blocks-severance.html,article,News
"Unable to Enter U.S., and Still Stranded Abroad",2017-02-01,-0.6705,"{'neg': 0.099, 'neu': 0.901, 'pos': 0.0, 'compound': -0.6705}",World,"Far from the gaze of protesters, President Trump’s travel ban has rippled across the world, affecting seven Iranians stranded in the Netherlands.","['Refugees and Displaced Persons', 'Executive Orders and Memorandums', 'Immigration and Emigration']",https://www.nytimes.com/2017/01/31/world/travelers-stranded-abroad.html,article,News
Quotation of the Day,2017-02-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Today’s Paper,"Quotation of the day for Wednesday, February 1, 2017.",[],https://www.nytimes.com/2017/01/31/todayspaper/quotation-of-the-day.html,article,Quote
One Book for Five Boroughs,2017-02-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Books,New Yorkers will choose one of five finalists for residents in all five boroughs to read as part of a city program.,"['Books and Literature', 'Book Trade and Publishing']",https://www.nytimes.com/2017/01/31/books/one-book-one-new-york-program-announced.html,article,News
Trump Selects Gorsuch for Supreme Court,2017-02-01,0.4767,"{'neg': 0.087, 'neu': 0.757, 'pos': 0.156, 'compound': 0.4767}",U.S.,"Judge Neil M. Gorsuch, if confirmed, will take the seat vacated by the death of Justice Antonin Scalia.",['United States Politics and Government'],https://www.nytimes.com/video/us/politics/100000004905557/trump-selects-gorsuch-for-supreme-court.html,multimedia,Video
"Neil Gorsuch, the Nominee for a Stolen Seat",2017-02-01,-0.2023,"{'neg': 0.128, 'neu': 0.76, 'pos': 0.112, 'compound': -0.2023}",Opinion,President Trump passed up the chance to repair the damage Senate Republicans have inflicted on the court.,[],https://www.nytimes.com/2017/01/31/opinion/neil-gorsuch-the-nominee-for-a-stolen-seat.html,article,Editorial
Refugees Welcome. Volunteers Embrace Congolese Family in the Hudson Valley.,2017-02-01,0.4682,"{'neg': 0.118, 'neu': 0.717, 'pos': 0.165, 'compound': 0.4682}",New York,"Escaping violence in the Democratic Republic of Congo, a family arrived in the United States amid turmoil over President Trump’s executive order on immigration.","['Refugees and Displaced Persons', 'Immigration and Emigration', 'Volunteers and Community Service']",https://www.nytimes.com/2017/01/31/nyregion/refugees-congolese-family-hudson-valley.html,article,News
Chelsea-Liverpool Match Fails to Live Up to Their Rivalry,2017-02-01,-0.4215,"{'neg': 0.068, 'neu': 0.932, 'pos': 0.0, 'compound': -0.4215}",Sports,"The teams’ meetings, at least since 2003, have tended to be high-stakes, but they did not deliver a knockout blow this time, in a 1-1 draw.",['Soccer'],https://www.nytimes.com/2017/01/31/sports/soccer/liverpool-chelsea-fc.html,article,News
Full Transcript and Video: Trump Picks Neil Gorsuch for Supreme Court,2017-02-01,0.802,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.802}",U.S.,President Trump made the announcement of his Supreme Court nominee from the East Room of the White House.,"['United States Politics and Government', 'Appointments and Executive Changes']",https://www.nytimes.com/2017/01/31/us/politics/full-transcript-video-trump-neil-gorsuch-supreme-court.html,article,Text
"Picking One Justice, Trump Has Eye on Choosing a Second",2017-02-01,0.9463,"{'neg': 0.031, 'neu': 0.714, 'pos': 0.255, 'compound': 0.9463}",U.S.,"In nominating Judge Neil Gorsuch for the Supreme Court vacancy, Mr. Trump chose a candidate with the potential to reassure Justice Anthony M. Kennedy that it would be safe to retire.","['Appointments and Executive Changes', 'United States Politics and Government']",https://www.nytimes.com/2017/01/31/us/politics/trump-supreme-court-neil-gorsuch.html,article,News Analysis
Directors From Sundance on What Happened Next,2017-02-01,0.4939,"{'neg': 0.0, 'neu': 0.936, 'pos': 0.064, 'compound': 0.4939}",Movies,"Three filmmakers who made their feature festival debut in 2014 — Justin Simien, Kat Candler and Sara Colangelo — discuss their career in the years afterward.","['Sundance Film Festival (Park City, Utah)']",https://www.nytimes.com/2017/01/31/movies/directors-sundance.html,article,News
Trump Aide’s Deal With Chinese Firm Raises Fear of Tangled Interests,2017-02-01,-0.5719,"{'neg': 0.097, 'neu': 0.862, 'pos': 0.041, 'compound': -0.5719}",U.S.,"Anthony Scaramucci, who has been named the White House liaison to the business community, is selling his firm to a company with deep ties to China’s Communist Party.","['United States Politics and Government', 'Appointments and Executive Changes', 'Conflicts of Interest']",https://www.nytimes.com/2017/01/31/us/anthony-scaramucci-business-white-house.html,article,News
The Supreme Court Meets Reality TV,2017-02-01,0.5574,"{'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.5574}",Opinion,The unveiling of Donald Trump’s pick was unusual. Now what do Democrats do?,"['Elections, Courts and the Judiciary', 'Reality Television', 'Beauty Contests']",https://www.nytimes.com/2017/01/31/opinion/the-supreme-court-meets-reality-tv.html,article,Op-Ed
A Government on Edge and in the Dark,2017-02-01,-0.7351,"{'neg': 0.121, 'neu': 0.879, 'pos': 0.0, 'compound': -0.7351}",Opinion,"Mr. Trump’s executive orders bypassing federal agency and congressional input are unprecedented, potentially illegal and Americans will fight them.","['United States Politics and Government', 'Muslims and Islam', 'Immigration and Emigration', 'Refugees and Displaced Persons', 'Executive Orders and Memorandums']",https://www.nytimes.com/2017/01/31/opinion/a-government-on-edge-and-in-the-dark.html,article,Editorial
Hear the Singer Who Just Took One of Opera’s Top Prizes,2017-02-01,0.8316,"{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.8316}",Arts,"The mezzo-soprano who received the $50,000 prize for a young singer will perform in Dvorak’s “Rusalka,” opening at the Met on Thursday.",['Opera'],https://www.nytimes.com/2017/01/31/arts/music/jamie-barton-wins-met-operas-beverly-sills-award.html,article,News
Freshness,2017-02-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Crosswords & Games,"Et tu, Matthew Sewell and Jeff Chen?",['Crossword Puzzles'],https://www.nytimes.com/2017/01/31/crosswords/freshness.html,article,News
Review: ‘Yen’ Is a Den of Family Dysfunction,2017-02-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Theater,Lucas Hedges stars in this highly physical production about two dog-owning brothers who are short on social skills and living in a squalid suburban London apartment.,['Theater'],https://www.nytimes.com/2017/01/31/theater/lucas-hedges-yen-review.html,article,Review
Ovadia & Sons: Men’s Collection,2017-02-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Fashion & Style,The label shows their fall 2017 designs.,"['New York Fashion Week', ""Men's Fashion Week""]",https://www.nytimes.com/slideshow/2017/01/31/fashion/runway-mens/ovadia-sons-mens-collection.html,multimedia,Slideshow
Bernard Redmont Dies at 98; Told World of North Vietnam’s Call for Peace,2017-02-01,-0.5423,"{'neg': 0.089, 'neu': 0.877, 'pos': 0.033, 'compound': -0.5423}",Business Day,"Mr. Redmont, blacklisted during the McCarthy period, was a journalist in Paris in 1968 when he broke the news about the willingness to begin talks.","['News and News Media', 'Deaths (Obituaries)', 'Vietnam War']",https://www.nytimes.com/2017/01/31/business/media/bernard-redmont-dies-at-98-told-world-of-north-vietnams-call-for-peace.html,article,Obituary (Obit)
Sequoia Capital Reshuffles Leadership,2017-02-01,0.2023,"{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.2023}",Business Day,The vaunted Silicon Valley venture capital firm added some younger executives to its top management ranks.,"['Venture Capital', 'Appointments and Executive Changes']",https://www.nytimes.com/2017/01/31/business/dealbook/sequoia-capital-.html,article,News
Alan Turing Law Grants Posthumous Pardons to Gay Men in Britain,2017-02-01,-0.5994,"{'neg': 0.12, 'neu': 0.809, 'pos': 0.071, 'compound': -0.5994}",World,"The policy is named after the World War II codebreaker Alan Turing, who was chemically castrated after being convicted of gross indecency for having sex with a man.","['Amnesties, Commutations and Pardons', 'Homosexuality and Bisexuality']",https://www.nytimes.com/2017/01/31/world/europe/alan-turing-law-pardon-britan-george-montague.html,article,News
Rangers Pounded by Blue Jackets After Vigneault Gets Extension,2017-02-01,0.3612,"{'neg': 0.0, 'neu': 0.96, 'pos': 0.04, 'compound': 0.3612}",Sports,Henrik Lundqvist gave up three goals and his backup Antti Raanta did the same as the Rangers fell to visiting Columbus hours after Coach Alain Vigneault had two years added to his contract.,"['Hockey, Ice']",https://www.nytimes.com/2017/01/31/sports/hockey/rangers-pounded-by-blue-jackets-after-vigenault-gets-extension.html,article,News
"Ukraine, François Fillon, Quebec: Your Wednesday Briefing",2017-02-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Briefing,Here’s what you need to know to start your day.,[],https://www.nytimes.com/2017/01/31/briefing/ukraine-fillon-quebec.html,article,briefing
Tesla S Falls Short of Luxury Rivals on Tougher Safety Test,2017-02-01,0.9393,"{'neg': 0.0, 'neu': 0.719, 'pos': 0.281, 'compound': 0.9393}",Business Day,The Model S electric sedan did not receive either of the two safety awards given by the Insurance Institute for Highway Safety.,['Automobile Safety Features and Defects'],https://www.nytimes.com/2017/02/01/business/tesla-s-safety-test.html,article,News
Five Places to Go in Zurich,2017-02-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Travel,"Zurich’s fourth district, a former red-light area next to the main railway station, brims with shops and cafes.",['Travel and Vacations'],https://www.nytimes.com/2017/02/01/travel/five-places-to-go-in-zurich-switzerland-kreis-district.html,article,News
"Jon Stewart Savages Trump: ‘Purposeful, Vindictive Chaos’",2017-02-01,-0.7783,"{'neg': 0.126, 'neu': 0.874, 'pos': 0.0, 'compound': -0.7783}",Arts,"From hair and tie to faux executive orders, the former “Daily Show” host satirized the new president: “I, Donald J. Trump, am exhausting.”","['Television', 'United States Politics and Government']",https://www.nytimes.com/2017/02/01/arts/jon-stewart-trump-colbert.html,article,News
Boss: Men’s Collection,2017-02-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Fashion & Style,The label shows their fall 2017 designs.,"[""Men's Fashion Week"", 'New York Fashion Week']",https://www.nytimes.com/slideshow/2017/02/01/fashion/runway-mens/boss-mens-collection.html,multimedia,Slideshow
What’s on TV Wednesday: ‘The Quad’ and ‘Spy in the Wild’,2017-02-01,0.4939,"{'neg': 0.0, 'neu': 0.938, 'pos': 0.062, 'compound': 0.4939}",Arts,"A Northeastern college president heads to the South in “The Quad.” And “Nature” uses robotic creatures to spy in the wild, with adorable results.","['Television', 'Movies']",https://www.nytimes.com/2017/02/01/arts/television/whats-on-tv-wednesday-the-quad-and-spy-in-the-wild.html,article,Schedule
"Corrections: February 1, 2017",2017-02-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Corrections,"Corrections appearing in print on Wednesday, February 1, 2017.",[],https://www.nytimes.com/2017/02/01/pageoneplus/corrections-february-1-2017.html,article,Correction
Word + Quiz: inverse,2017-02-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",The Learning Network,This word has appeared in 43 New York Times articles in the past year.,[],https://www.nytimes.com/2017/02/01/learning/01WODLN.html,article,News
Healthy Habits,2017-02-01,0.6808,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.6808}",The Learning Network,What do you do regularly that is good for your physical or mental health?,[],https://www.nytimes.com/2017/02/01/learning/healthy-habits.html,article,News
Do You Know How to Say ‘I’m Sorry?’,2017-02-01,0.4137,"{'neg': 0.08, 'neu': 0.744, 'pos': 0.176, 'compound': 0.4137}",The Learning Network,"Can a true apology mend relationships, soothe wounds and heal broken hearts?",[],https://www.nytimes.com/2017/02/01/learning/do-you-know-how-to-say-im-sorry.html,article,News
Am I Too Embarrassed to Save My Life?,2017-02-01,0.3612,"{'neg': 0.044, 'neu': 0.85, 'pos': 0.106, 'compound': 0.3612}",Opinion,"As a feminist lesbian, I was supposed to be independent and strong. But my disease meant I was all need.","['Disabilities', 'ANGINA', 'Women and Girls', 'Heart']",https://www.nytimes.com/2017/02/01/opinion/am-i-too-embarrassed-to-save-my-life.html,article,Op-Ed
A Concerned Citizen’s Plea to America’s Business Leaders,2017-02-01,0.5881,"{'neg': 0.044, 'neu': 0.837, 'pos': 0.12, 'compound': 0.5881}",Opinion,"Only the likes of Bill Gates, Jamie Dimon and Elon Musk may be able to save the country from President Trump.","['United States Politics and Government', 'International Trade and World Market', 'Corporations', 'Labor and Jobs']",https://www.nytimes.com/2017/02/01/opinion/a-concerned-citizens-plea-to-americas-business-leaders.html,article,Op-Ed
Where Is Jared Kushner?,2017-02-01,0.3939,"{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.3939}",Opinion,"Donald Trump’s son-in-law was supposed to be a positive influence, but Steve Bannon has taken charge.",['United States Politics and Government'],https://www.nytimes.com/2017/02/01/opinion/where-is-jared-kushner.html,article,Op-Ed
How Trump Has Taken Away Our Homes,2017-02-01,0.4168,"{'neg': 0.0, 'neu': 0.937, 'pos': 0.063, 'compound': 0.4168}",Opinion,We’re both queer women who fled Communist regimes. America has given us a sense of belonging — until now.,"['Immigration and Emigration', 'Homosexuality and Bisexuality', 'Tennis', 'Executive Orders and Memorandums', 'United States Politics and Government']",https://www.nytimes.com/2017/02/01/opinion/how-trump-has-taken-away-our-homes.html,article,Op-Ed
How Populism Stumbles,2017-02-01,-0.3612,"{'neg': 0.088, 'neu': 0.912, 'pos': 0.0, 'compound': -0.3612}",Opinion,Trump’s refugee mess may be a sign of things to come.,"['Refugees and Displaced Persons', 'Muslims and Islam']",https://www.nytimes.com/2017/02/01/opinion/how-populism-stumbles.html,article,Op-Ed
Myanmar Arrests 4 in Fatal Shooting of Prominent Rights Lawyer,2017-02-01,-0.8402,"{'neg': 0.192, 'neu': 0.765, 'pos': 0.043, 'compound': -0.8402}",World,"The death of U Ko Ni, a Muslim and an adviser to Myanmar’s leader, has raised new concerns about the country’s rocky transition to democracy.","['Muslims and Islam', 'Rohingya (Ethnic Group)']",https://www.nytimes.com/2017/02/01/world/asia/myanmar-u-ko-ni-shooting-arrests.html,article,News
Israel Defiantly Cranks West Bank Settlement Plans Into High Gear,2017-02-01,-0.5574,"{'neg': 0.061, 'neu': 0.939, 'pos': 0.0, 'compound': -0.5574}",World,"Even as officials forcibly evacuated the illegal Amona settlement, two moves by Israel opened a forceful new phase of expansion into land the Palestinians claim for a future state.",['Israeli Settlements'],https://www.nytimes.com/2017/02/01/world/middleeast/israel-3000-homes-west-bank.html,article,News
Communist Rebels in Philippines Say They’ll End Cease-Fire,2017-02-01,-0.8519,"{'neg': 0.216, 'neu': 0.742, 'pos': 0.042, 'compound': -0.8519}",World,The armed wing of the Communist Party of the Philippines accused the government of failing to release political prisoners and the military of encroaching on rebel territory.,"['Politics and Government', 'Communism (Theory and Philosophy)']",https://www.nytimes.com/2017/02/01/world/asia/philippines-cpp-npa-communist-ceasefire.html,article,News
Peter Thiel’s Application for New Zealand Citizenship,2017-02-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Business Day,Excerpts from Mr. Thiel's application and the government's response show the reasoning behind declaring him a citizen there in 2011.,[],https://www.nytimes.com/interactive/2017/02/01/business/thiel-new-zealand-application.html,multimedia,Interactive Feature
"New Zealand Is ‘the Future,’ Peter Thiel Said in His Push for Citizenship",2017-02-01,0.7579,"{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.7579}",Business Day,"Documents detailing his 2011 approval for citizenship there come as Mr. Thiel, a prominent Trump supporter, defends the president’s efforts to limit immigration.",['Citizenship and Naturalization'],https://www.nytimes.com/2017/02/01/business/peter-thiel-new-zealand-citizenship.html,article,News
Supplier’s Role Shows Breadth of VW’s Deceit,2017-02-01,-0.1531,"{'neg': 0.078, 'neu': 0.872, 'pos': 0.05, 'compound': -0.1531}",Business Day,The German company Bosch will pay $327.5 million to vehicle owners in the United States over claims that it helped devise software to cheat on tests.,"['Fuel Emissions (Transportation)', 'Frauds and Swindling']",https://www.nytimes.com/2017/02/01/business/bosch-vw-diesel-settlement.html,article,News
A Story of Chaos at the Border of Turkey and Syria,2017-02-01,-0.4215,"{'neg': 0.115, 'neu': 0.803, 'pos': 0.082, 'compound': -0.4215}",Books,"Elliot Ackerman’s second novel, “Dark at the Crossing,” follows an Arab-American soldier who wants to join the Islamist fight in Syria.",['Books and Literature'],https://www.nytimes.com/2017/02/01/books/review/dark-at-the-crossing-elliot-ackerman.html,article,Review
"The Rise of Brooklyn, What’s Wrong and What’s Right",2017-02-01,-0.4767,"{'neg': 0.063, 'neu': 0.937, 'pos': 0.0, 'compound': -0.4767}",Books,Kay Hymowitz’s “The New Brooklyn” looks at the transformation of Brooklyn over the last several decades and complicates our understanding of gentrification.,['Books and Literature'],https://www.nytimes.com/2017/02/01/books/review/new-brooklyn-kay-hymowitz.html,article,Review
Joe Buck Knows Why You Hate Him,2017-02-01,-0.8126,"{'neg': 0.15, 'neu': 0.85, 'pos': 0.0, 'compound': -0.8126}",Magazine,"The Fox Sports play-by-play announcer on sports and politics, his hair-transplant surgery and, sometimes, not talking at all.","['Football', 'Baseball']",https://www.nytimes.com/2017/02/01/magazine/joe-buck-knows-why-you-hate-him.html,article,News
