headline,date,compound_score,SA,section,abstract,keywords,url,doc_type,material_type
"At the Edge of Time, a Litter of Galactic Puppies",2020-10-01,0.0258,"{'neg': 0.0, 'neu': 0.975, 'pos': 0.025, 'compound': 0.0258}",Science,The discovery of a black hole surrounded by protogalaxies provides astronomers with a rare glimpse of the web of matter permeating the cosmos.,"['Space and Astronomy', 'Quasars', 'Stars and Galaxies', 'Hubble Space Telescope', 'Telescopes and Observatories', 'Black Holes (Space)', 'your-feed-science']",https://www.nytimes.com/2020/10/01/science/astronomy-galaxies-black-hole.html,article,News
Layoffs grow as companies gauge the course of the pandemic — and prospects for federal aid.,2020-10-01,0.0258,"{'neg': 0.11, 'neu': 0.796, 'pos': 0.094, 'compound': 0.0258}",World,"American employers continue to cut jobs, signaling new anxiety about the course of the coronavirus pandemic and uncertainty about further legislative relief.",[],https://www.nytimes.com/2020/10/01/world/layoffs-grow-as-companies-gauge-the-course-of-the-pandemic-and-prospects-for-federal-aid.html,article,News
"‘I feel like crying’: In Rio, the pandemic has stopped an unstoppable parade.",2020-10-01,-0.431,"{'neg': 0.15, 'neu': 0.771, 'pos': 0.079, 'compound': -0.431}",World,"Wars, disease and political turmoil have never prevented Rio de Janeiro from putting on its famous carnival. Now, the pandemic has forced a suspension of the annual parade for the first time since 1932. ",[],https://www.nytimes.com/2020/10/01/world/i-feel-like-crying-in-rio-the-pandemic-has-stopped-an-unstoppable-parade.html,article,News
Lesson of the Day: ‘How to Get the Most Out of Art (Even When You’re Not Sure You Get It)’,2020-10-01,0.7606,"{'neg': 0.031, 'neu': 0.833, 'pos': 0.136, 'compound': 0.7606}",The Learning Network,"In this lesson, you will explore helpful strategies for appreciating art — and for improving your brain and communication skills along the way.",[],https://www.nytimes.com/2020/10/01/learning/lesson-of-the-day-how-to-get-the-most-out-of-art-even-when-youre-not-sure-you-get-it.html,article,News
"After ‘The Salisbury Poisonings,’ Locals Picked Up the Pieces",2020-10-01,-0.5859,"{'neg': 0.066, 'neu': 0.934, 'pos': 0.0, 'compound': -0.5859}",Arts,"A new AMC show dramatizes the 2018 poisoning of a former Russian spy in Britain. Even for a reporter who covered the real events, the four episodes contain revelations.","['Television', 'Poisoning and Poisons', 'Assassinations and Attempted Assassinations', 'Espionage and Intelligence Services', 'News and News Media']",https://www.nytimes.com/2020/10/01/arts/television/salisbury-poisonings.html,article,News
Judge John Hodgman on Annoying Birthday Requests,2020-10-01,0.2023,"{'neg': 0.067, 'neu': 0.846, 'pos': 0.087, 'compound': 0.2023}",Magazine,What should you get your boyfriend who incessantly asks for a tiger?,['Comedy and Humor'],https://www.nytimes.com/2020/10/01/magazine/judge-john-hodgman-on-annoying-birthday-requests.html,article,News
Are You Having a Tough Time Maintaining Friendships These Days?,2020-10-01,0.6946,"{'neg': 0.036, 'neu': 0.815, 'pos': 0.149, 'compound': 0.6946}",The Learning Network,Has the pandemic brought you closer together with friends? Or moved you farther apart?,[],https://www.nytimes.com/2020/10/01/learning/are-you-having-a-tough-time-maintaining-friendships-these-days.html,article,News
"Distance Learning, With Shades of Big Brother",2020-10-01,0.0754,"{'neg': 0.073, 'neu': 0.869, 'pos': 0.058, 'compound': 0.0754}",Magazine,"A video on digital classroom etiquette makes it very clear: Your home is no longer your own, and your kids must pretend to learn in it.","['E-Learning', 'Children and Childhood', 'Education (K-12)', 'Quarantine (Life and Culture)', 'Customs, Etiquette and Manners']",https://www.nytimes.com/2020/10/01/magazine/distance-learning-surveillance.html,article,News
A Renter Wanted to Return to Her Childhood Neighborhood. Could She Still Afford It?,2020-10-01,0.4137,"{'neg': 0.0, 'neu': 0.959, 'pos': 0.041, 'compound': 0.4137}",Real Estate,"With her Bronx lease expiring, a single mother decided to take her family back home — or as close as they could get. Which of these options did she choose?","['Real Estate and Housing (Residential)', 'Renting and Leasing (Real Estate)']",https://www.nytimes.com/interactive/2020/10/01/realestate/01hunt-ramirez.html,multimedia,Interactive Feature
"Shout Out to the Bodega Boys, From the Bronx to the Best-Seller List",2020-10-01,0.6249,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.6249}",Books,"In “God-Level Knowledge Darts,” Desus Nice & the Kid Mero deliver a “fat sack of truth nuggets.”",['Books and Literature'],https://www.nytimes.com/2020/10/01/books/review/shout-out-to-the-bodega-boys-from-the-bronx-to-the-best-seller-list.html,article,List
Why ‘Biodegradable’ Isn’t What You Think,2020-10-01,-0.0102,"{'neg': 0.085, 'neu': 0.81, 'pos': 0.105, 'compound': -0.0102}",Climate,"It sounds positive, but there are a few ways the label ‘biodegradable’ may cause more problems than it solves.","['Recycling of Waste Materials', 'Environment', 'Content Type: Service', 'Plastics', 'Compost', 'Containers and Packaging']",https://www.nytimes.com/interactive/2020/10/01/climate/biodegradable-containers.html,multimedia,Interactive Feature
Finding Help to Take Their Next Steps,2020-10-01,0.7003,"{'neg': 0.0, 'neu': 0.822, 'pos': 0.178, 'compound': 0.7003}",Neediest Cases,"Moving beyond challenges at home, these New Yorkers sought assistance to reach their goals.",[],https://www.nytimes.com/2020/10/01/neediest-cases/finding-help-to-take-their-next-steps.html,article,News
Alexander Vindman Knew Trump Would End His Career,2020-10-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Opinion,He spoke out anyway. A key witness in the impeachment investigation speaks to Kara Swisher about what that decision cost him.,"['Impeachment', 'Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'Presidential Election of 2020', 'United States Politics and Government', 'United States Defense and Military Forces']",https://www.nytimes.com/2020/10/01/opinion/sway-kara-swisher-alexander-vindman.html,article,Op-Ed
Poem: On Taking the Measure of Your Book,2020-10-01,0.3182,"{'neg': 0.0, 'neu': 0.937, 'pos': 0.063, 'compound': 0.3182}",Magazine,"A poem that allows one to feel the fresh exhilaration of a beach, wind and air.","['Poetry and Poets', 'Books and Literature']",https://www.nytimes.com/2020/10/01/magazine/poem-on-taking-the-measure-of-your-book.html,article,News
"For the Sake of Democracy, Cancel the Trump-Biden Debates",2020-10-01,-0.3612,"{'neg': 0.137, 'neu': 0.792, 'pos': 0.071, 'compound': -0.3612}",Opinion,The president is maneuvering to steal the election. Why help him?,"['Presidential Election of 2020', 'Debates (Political)', 'United States Politics and Government', 'Frauds and Swindling']",https://www.nytimes.com/2020/10/01/opinion/trump-biden-debates.html,article,Op-Ed
Tenants Facing Eviction Over Covid-19 Look to a 1970s Solution | Retro Report,2020-10-01,-0.9153,"{'neg': 0.229, 'neu': 0.707, 'pos': 0.064, 'compound': -0.9153}",The Learning Network,"As a housing crisis set off by the Covid-19 pandemic has put low-income tenants at risk of eviction, a counterintuitive proposal to help renters buy their apartments has emerged. It’s an idea that originated during a 1970s eviction battle in San Francisco.","['Evictions', 'Coronavirus (2019-nCoV)', 'Affordable Housing', 'Nineteen Hundred Seventies', 'Income']",https://www.nytimes.com/video/learning/100000007368071/tenants-facing-eviction-over-covid-19-look-to-a-1970s-solution-retro-report.html,multimedia,Video
Considering a Coronavirus Divorce? You’re in Good Company,2020-10-01,0.504,"{'neg': 0.0, 'neu': 0.925, 'pos': 0.075, 'compound': 0.504}",Opinion,A lot of families are going to need restructuring by the time this is over. They probably needed it before.,"['Families and Family Life', 'Coronavirus (2019-nCoV)', 'Marriages', 'Divorce, Separations and Annulments', 'Parenting']",https://www.nytimes.com/2020/10/01/opinion/sunday/divorce-marriage-coronavirus.html,article,Op-Ed
The Right’s Relentless Supreme Court Justice Picking Machine,2020-10-01,0.802,"{'neg': 0.0, 'neu': 0.801, 'pos': 0.199, 'compound': 0.802}",Opinion,Amy Coney Barrett’s nomination is the fruit of decades of activity by a tightly organized network.,"['United States Politics and Government', 'Constitution (US)', 'Conservatism (US Politics)', 'Liberalism (US Politics)', 'Courts and the Judiciary', 'Religion-State Relations', 'Appointments and Executive Changes']",https://www.nytimes.com/2020/10/01/opinion/amy-coney-barrett-supreme-court.html,article,Op-Ed
She Was Resting With Her Sons. Then a Shot Was Fired.,2020-10-01,-0.836,"{'neg': 0.144, 'neu': 0.856, 'pos': 0.0, 'compound': -0.836}",New York,"Bertha Arriaga heard a noise and went to the window of her Queens home, where a stray bullet killed her.  An arrest was made on Saturday.","['Murders, Attempted Murders and Homicides']",https://www.nytimes.com/2020/10/01/nyregion/nyc-shootings-murders-crime.html,article,News
How Trump Voters View His Position on Pre-existing Conditions,2020-10-01,0.1531,"{'neg': 0.039, 'neu': 0.888, 'pos': 0.072, 'compound': 0.1531}",The Upshot,"He has pursued policies to weaken insurance protections, but that’s not reflected in polling of Republicans.","['Presidential Election of 2020', 'Health Insurance and Managed Care', 'Polls and Public Opinion', 'Patient Protection and Affordable Care Act (2010)', 'Debates (Political)']",https://www.nytimes.com/2020/10/01/upshot/trump-pre-existing-conditions-polls.html,article,News
When Latinos Saw Themselves Onscreen: ‘It Was Exhilarating’,2020-10-01,0.5106,"{'neg': 0.0, 'neu': 0.905, 'pos': 0.095, 'compound': 0.5106}",Movies,"For some it was “Selena”; for another, Bruce Lee. Latino actors and filmmakers share the surprising moments when they felt seen onscreen.","['Hispanic-Americans', 'Movies']",https://www.nytimes.com/2020/10/01/movies/latino-film-representation.html,article,News
New York Becomes First Big City in U.S. to Reopen All Its Schools,2020-10-01,0.5106,"{'neg': 0.02, 'neu': 0.912, 'pos': 0.068, 'compound': 0.5106}",New York,"It’s a significant moment for the recovery in a city hit hard by the pandemic in the spring. The system, the nation’s largest, is welcoming back 500,000 students.","['Coronavirus Reopenings', 'Education (K-12)', 'Teachers and School Employees', 'Coronavirus (2019-nCoV)']",https://www.nytimes.com/2020/10/01/nyregion/nyc-coronavirus-schools-reopen.html,article,News
The 51st State America Needs,2020-10-01,0.7537,"{'neg': 0.05, 'neu': 0.756, 'pos': 0.194, 'compound': 0.7537}",Opinion,"Yes, statehood for Washington, D.C., is good for Democrats. It is also good for democracy.","['States (US)', 'Electoral College', 'United States Politics and Government', 'Law and Legislation', 'Presidential Election of 2020']",https://www.nytimes.com/2020/10/01/opinion/washington-dc-state.html,article,Op-Ed
"Why This Artist Is Paying Bodegas With 120,000 Pennies",2020-10-01,0.1779,"{'neg': 0.025, 'neu': 0.936, 'pos': 0.04, 'compound': 0.1779}",New York,"A message about the pandemic, inscribed on $1,200 worth of coins, is trickling into New York’s shops, and possibly your pocket.","['Art', 'Quarantine (Life and Culture)']",https://www.nytimes.com/2020/10/01/nyregion/nyc-bodega-pennies-jill-magid.html,article,News
A Brief History of the Taxpayer in Chief,2020-10-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Opinion,"From Lincoln to Trump, the president’s attitude toward his taxes has shaped the public’s attitude toward theirs.","['Trump Tax Returns', 'Presidents and Presidency (US)', 'Income Tax', 'Federal Taxes (US)', 'Tax Evasion']",https://www.nytimes.com/2020/10/01/opinion/trump-presidents-taxes-history.html,article,Op-Ed
"With His New Mystery Novel, John Banville Kills Off a Pen Name",2020-10-01,-0.3291,"{'neg': 0.088, 'neu': 0.849, 'pos': 0.064, 'compound': -0.3291}",Books,"“Snow” would normally have been published under the pseudonym Benjamin Black, but Banville says he doesn’t need that “rascal” anymore.","['Writing and Writers', 'Books and Literature']",https://www.nytimes.com/2020/10/01/books/john-banville-snow-benjamin-black.html,article,News
"With Evictions Looming, Cities Revisit a Housing Experiment From the ’70s",2020-10-01,-0.0516,"{'neg': 0.078, 'neu': 0.87, 'pos': 0.052, 'compound': -0.0516}",U.S.,Proposals giving tenants the right to purchase their building are being revived as the coronavirus puts renters at risk.,"['Evictions', 'Renting and Leasing (Real Estate)', 'Landlords', 'Coronavirus (2019-nCoV)']",https://www.nytimes.com/2020/10/01/us/coronavirus-evictions.html,article,News
Laughter May Be Effective Medicine for These Trying Times,2020-10-01,0.8363,"{'neg': 0.046, 'neu': 0.747, 'pos': 0.208, 'compound': 0.8363}",Well,"Doctors, nurses and therapists have a prescription for helping all of us to get through these difficult times: Try a little laughter.","['Content Type: Service', 'Anxiety and Stress', 'Laughter', 'Comedy and Humor', 'Emergency Medical Treatment', 'Hospitals', 'Coronavirus (2019-nCoV)', 'Doctors', 'Heart', 'Pain']",https://www.nytimes.com/2020/10/01/well/mind/laughter-may-be-effective-medicine-for-these-trying-times.html,article,News
When Your Job Is to Make Sure Nov. 3 Isn’t a Disaster,2020-10-01,0.25,"{'neg': 0.066, 'neu': 0.816, 'pos': 0.119, 'compound': 0.25}",U.S.,"As the top elections officials in many states, secretaries of state are managing a level of chaos they never expected.","['Presidential Election of 2020', 'Absentee Voting', 'Elections', 'States (US)', 'United States Politics and Government']",https://www.nytimes.com/2020/10/01/us/voting-election.html,article,News
The Army Rolls Out a New Weapon: Strategic Napping,2020-10-01,-0.4939,"{'neg': 0.08, 'neu': 0.92, 'pos': 0.0, 'compound': -0.4939}",U.S.,"Because fatigue can corrode mission performance, a new physical training manual tells soldiers to grab 40 winks when they can, part of a new holistic approach to health in the ranks.","['Exercise', 'Sleep', 'Fatigue', 'Medicine and Health']",https://www.nytimes.com/2020/10/01/us/army-naps.html,article,News
"Jim Murray, a Top Whiskey Critic, Faces Accusations of Sexism",2020-10-01,-0.8807,"{'neg': 0.227, 'neu': 0.744, 'pos': 0.029, 'compound': -0.8807}",Food,"Several distillers and retailers have severed ties to the British writer, after complaints surfaced about the treatment of women in his books and at events.","['Whiskey', 'Discrimination', 'Women and Girls', 'Books and Literature', 'Sexual Harassment']",https://www.nytimes.com/2020/10/01/dining/drinks/jim-murray-whisky-sexism.html,article,News
"In U.S.-China Tech Feud, Taiwan Feels Heat From Both Sides",2020-10-01,-0.4019,"{'neg': 0.085, 'neu': 0.893, 'pos': 0.021, 'compound': -0.4019}",Technology,The island’s biggest chip maker has been a coveted partner to both battling giants. But rising nationalism is making it harder to keep the middle ground.,"['5G (Wireless Communications)', 'United States International Relations', 'Computers and the Internet', 'Computer Chips', 'United States Politics and Government']",https://www.nytimes.com/2020/10/01/technology/taiwan-china-tsmc-huawei.html,article,News
Roland Mouret on How to Create a Vacation Bag for the Summer That Wasn’t,2020-10-01,0.6486,"{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.6486}",Style,"As part of our Designer D.I.Y. series, Mr. Mouret shows how to make a denim handbag inspired by a town on the French Riviera.","['Sewing', 'Do It Yourself', 'Handbags and Purses']",https://www.nytimes.com/2020/10/01/style/sewing-do-it-yourself-roland-mouret-on-how-to-create-a-vacation-bag.html,article,News
The American Latino Experience: 20 Essential Films Since 2000,2020-10-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Movies,"In Hollywood, Hispanic stories usually mean ones from other countries. The features and documentaries on this list explore U.S. lives that deserve the spotlight, too.","['Movies', 'Hispanic-Americans']",https://www.nytimes.com/article/latino-movies.html,article,News
‘A Battle for the Souls of Black Girls’,2020-10-01,0.5785,"{'neg': 0.067, 'neu': 0.808, 'pos': 0.125, 'compound': 0.5785}",U.S.,Discipline disparities between Black and white boys have driven reform efforts for years. But Black girls are arguably the most at-risk student group in the United States.,"['Black People', 'Blacks', 'Women and Girls', 'Discrimination', 'Education (K-12)', 'School Discipline (Students)', 'Civil Rights and Liberties', 'Suits and Litigation (Civil)']",https://www.nytimes.com/2020/10/01/us/politics/black-girls-school-discipline.html,article,News
Russian Opposition Leader Navalny Says Putin Is Behind His Poisoning,2020-10-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",World,"In an interview with Der Spiegel, Aleksei Navalny said the use of a military-grade nerve agent was proof that Russia’s president was involved.",['Poisoning and Poisons'],https://www.nytimes.com/2020/10/01/world/europe/navalny-poisoning-putin.html,article,News
"In Germany, New Plays Consider Autonomy in the Age of Corona",2020-10-01,0.7351,"{'neg': 0.0, 'neu': 0.892, 'pos': 0.108, 'compound': 0.7351}",Theater,"In a country in which cultural life is returning to an enviable version of normal, the fall theater season opens with reflections on the meaning and limits of freedom.","['Theater', 'Quarantine (Life and Culture)', 'ACTORS AND ACTRESSES']",https://www.nytimes.com/2020/10/01/theater/germany-theater-corona.html,article,News
Indoor Dining Returns to N.Y.C. After 6 Months,2020-10-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",New York,"Customers were met with a new  experience, even before walking inside. They got their temperatures checked and passed along  contact information.","['Coronavirus Reopenings', 'Restaurants', 'Coronavirus Risks and Safety Concerns', 'Coronavirus (2019-nCoV)', 'Parks and Other Recreation Areas', 'Wetlands']",https://www.nytimes.com/2020/10/01/nyregion/indoor-dining-nyc.html,article,briefing
40 More Intriguing Photos to Make Students Think,2020-10-01,0.5204,"{'neg': 0.0, 'neu': 0.935, 'pos': 0.065, 'compound': 0.5204}",The Learning Network,"A new slide show of some of our favorite “What’s Going On in This Picture?” posts, culled from the last four years of images.",[],https://www.nytimes.com/2020/10/01/learning/40-more-intriguing-photos-to-make-students-think.html,article,News
"Jacinda Ardern Admits Past Cannabis Use. New Zealanders Shrug: ‘Us, Too.’",2020-10-01,-0.0,"{'neg': 0.04, 'neu': 0.886, 'pos': 0.074, 'compound': -0.0}",World,"As a former marijuana smoker, the prime minister has plenty of company in New Zealand. But she stopped short of backing legalization in a referendum this month.","['Elections', 'Marijuana', 'Referendums', 'Politics and Government']",https://www.nytimes.com/2020/10/01/world/asia/jacinda-ardern-cannabis-new-zealand.html,article,News
"Fans celebrate the Stanley Cup champions, well outside the N.H.L.’s pandemic bubble.",2020-10-01,0.9287,"{'neg': 0.0, 'neu': 0.786, 'pos': 0.214, 'compound': 0.9287}",World,"The Tampa Bay Lightning won the National Hockey League’s top trophy on Monday from within the confines of a 24/7 pandemic bubble in western Canada, and without any fans in the arena to watch.",[],https://www.nytimes.com/2020/10/01/world/fans-celebrate-the-stanley-cup-champions-well-outside-the-nhls-pandemic-bubble.html,article,News
A YouTuber Hangs His Own Shingle With an Auction Website,2020-10-01,0.4019,"{'neg': 0.029, 'neu': 0.911, 'pos': 0.06, 'compound': 0.4019}",Business Day,"Doug DeMuro has a strong following for his giddy videos about exotic and quirky cars. Cars & Bids, his new site, got off to a roaring start.","['Automobiles', 'Auctions', 'Computers and the Internet', 'Video Recordings, Downloads and Streaming', 'Entrepreneurship']",https://www.nytimes.com/2020/10/01/business/doug-demuro-youtube.html,article,News
A User’s Guide to Mail-In Voting,2020-10-01,0.6553,"{'neg': 0.04, 'neu': 0.837, 'pos': 0.123, 'compound': 0.6553}",Podcasts,"How do you secure an absentee ballot? When will Americans know who has won the presidency? Take a walk through the rules, realities and rancor of the 2020 election.","['Absentee Voting', 'Voter Registration and Requirements', 'United States Politics and Government', 'Presidential Election of 2020']",https://www.nytimes.com/2020/10/01/podcasts/the-daily/voting-by-mail-election.html,article,News
Trump’s Fear of Biden,2020-10-01,-0.4939,"{'neg': 0.118, 'neu': 0.882, 'pos': 0.0, 'compound': -0.4939}",Briefing,And what else you need to know today.,[],https://www.nytimes.com/2020/10/01/briefing/donald-trump-coronavirus-chrissy-teigen-your-thursday-briefing.html,article,briefing
E.U. Brings Suit Against U.K. on Eve of Crucial Trade Talks,2020-10-01,-0.1027,"{'neg': 0.066, 'neu': 0.874, 'pos': 0.06, 'compound': -0.1027}",World,The move came after Britain refused to withdraw legislation that it admits could break international law by potentially overriding commitments on Northern Ireland.,['Great Britain Withdrawal from EU (Brexit)'],https://www.nytimes.com/2020/10/01/world/europe/eu-britain-brexit-legal-action.html,article,News
The Trump Debate Fallout,2020-10-01,-0.1027,"{'neg': 0.041, 'neu': 0.959, 'pos': 0.0, 'compound': -0.1027}",U.S.,The president reluctantly walks back his nod to a far-right group: This is your morning tip sheet.,"['Presidential Election of 2020', 'Voting and Voters', 'Voter Fraud (Election Fraud)', 'Absentee Voting']",https://www.nytimes.com/2020/10/01/us/politics/trump-debate.html,article,News
