headline,date,vader_SA,textblob_SA,section,abstract,keywords,url,doc_type,material_type,vader_full
Quotation of the Day: Sleaze Intrudes Among the Palm Trees,2019-03-01,0.0,0.16666666666666666,Today’s Paper,"Quotation of the Day for Friday, March 1, 2019.",[],https://www.nytimes.com/2019/02/28/todayspaper/quotation-of-the-day-sleaze-intrudes-among-the-palm-trees.html,article,Quote,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"For Trump, It’s Just ‘Trust,’ No ‘Verify’",2019-03-01,-0.4404,0.08333333333333333,U.S.,"In two years in the Oval Office, President Trump has demonstrated an unmistakable pattern: He tends to believe what strongmen say.","['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States International Relations']",https://www.nytimes.com/2019/02/28/us/politics/trump-trust-strongmen.html,article,News,"{'neg': 0.085, 'neu': 0.886, 'pos': 0.029, 'compound': -0.4404}"
A Strongman Denies It? Often Good Enough for Trump,2019-03-01,0.4939,0.21666666666666665,U.S.,"While sometimes incredulous toward traditional U.S. allies, President Trump often appears to take the claims of autocratic leaders at face value.","['United States Politics and Government', 'United States International Relations']",https://www.nytimes.com/video/us/politics/100000006387266/a-strongman-denies-it-often-good-enough-for-trump.html,multimedia,Video,"{'neg': 0.057, 'neu': 0.799, 'pos': 0.143, 'compound': 0.4939}"
"‘Star Trek: Discovery’ Season 2, Episode 7: A Young Spock",2019-03-01,0.0,0.1933333333333333,Arts,"In the latest episode of “Star Trek: Discovery,” we finally get some answers for what Spock has been up to this whole time.",['Television'],https://www.nytimes.com/2019/02/28/arts/television/star-trek-discovery-light-and-shadows-recap.html,article,News,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"Review: ‘Superhero,’ a Comic-Book Musical Too Flimsy to Fly",2019-03-01,0.5399,0.380952380952381,Theater,Look! Up on the stage! It’s a show with good intentions (and a “Dear Evan Hansen”-like setup) that can’t rise above its cartoonish plot.,['Theater'],https://www.nytimes.com/2019/02/28/theater/superhero-musical-second-stage-theater-review.html,article,Review,"{'neg': 0.0, 'neu': 0.931, 'pos': 0.069, 'compound': 0.5399}"
Boardwalk’s Locale,2019-03-01,-0.1548,0.22916666666666669,Crosswords & Games,Zhouqin Burnikel offers us a very satisfying tug of war.,['Crossword Puzzles'],https://www.nytimes.com/2019/02/28/crosswords/daily-puzzle-2019-03-01.html,article,News,"{'neg': 0.125, 'neu': 0.769, 'pos': 0.106, 'compound': -0.1548}"
"Corrections: March 1, 2019",2019-03-01,0.0,0.16666666666666666,Corrections,"Corrections appearing in print on Friday, March 1, 2019.",[],https://www.nytimes.com/2019/02/28/pageoneplus/corrections-march-1-2019.html,article,Correction,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"Disclosing Subpoena for Testimony, Chelsea Manning Vows to Fight",2019-03-01,-0.25,0.033333333333333326,U.S.,"Prosecutors are seeking her testimony in a matter that may relate to the still sealed charges against Julian Assange, the WikiLeaks leader.","['United States Politics and Government', 'Courts-Martial', 'Classified Information and State Secrets']",https://www.nytimes.com/2019/02/28/us/politics/chelsea-manning-subpoena.html,article,News,"{'neg': 0.042, 'neu': 0.936, 'pos': 0.022, 'compound': -0.25}"
"North Korea, Jared Kushner, Oceans: Your Friday Briefing",2019-03-01,0.4019,0.16666666666666666,Briefing,Let us help you start your day.,[],https://www.nytimes.com/2019/02/28/briefing/north-korea-jared-kushner-oceans-your-friday-briefing.html,article,briefing,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.4019}"
The Shows That Made HBO a Cultural Force,2019-03-01,0.0,-0.04814814814814816,Business Day,"From “Sex and the City” to “Game of Thrones,” HBO served up several hits under its chief executive, Richard Plepler, who recently stepped down.",['Television'],https://www.nytimes.com/2019/02/28/business/media/best-hbo-shows-ceo-richard-plepler.html,article,News,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
The Tallest Man I Ever Loved,2019-03-01,0.0,0.37777777777777777,Style,"When manifesting a boyfriend, maybe don't start with the physical — or date the competition.","['Love (Emotion)', 'Dating and Relationships', 'Homosexuality and Bisexuality', 'ACTORS AND ACTRESSES', 'Theater']",https://www.nytimes.com/2019/03/01/style/modern-love-andrew-rannells-tallest-man.html,article,News,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
On Politics: Trump Ordered Kushner’s Security Clearance,2019-03-01,0.3063,0.08333333333333333,U.S.,"Internal memos show President Trump directed his chief of staff to give Jared Kushner a top-secret security clearance, despite concerns from intelligence officials.",['United States Politics and Government'],https://www.nytimes.com/2019/03/01/us/politics/jared-kushner-security-clearance.html,article,News,"{'neg': 0.054, 'neu': 0.845, 'pos': 0.101, 'compound': 0.3063}"
What’s on TV Friday: ‘The Boy Who Harnessed the Wind’ and ‘The Widow’,2019-03-01,0.1779,0.13434343434343432,Arts,"Chiwetel Ejiofor’s directorial debut hits Netflix. And a new action series, “The Widow,” is streaming on Amazon.","['Movies', 'Television']",https://www.nytimes.com/2019/03/01/arts/television/whats-on-tv-friday-the-boy-who-harnessed-the-wind-and-the-widow.html,article,Schedule,"{'neg': 0.0, 'neu': 0.962, 'pos': 0.038, 'compound': 0.1779}"
Your Food Obsession,2019-03-01,0.7053,0.25555555555555554,The Learning Network,Is there a food you’re especially passionate about? Maybe one you’ve loved — or loathed — since childhood?,[],https://www.nytimes.com/2019/03/01/learning/your-food-obsession.html,article,News,"{'neg': 0.077, 'neu': 0.724, 'pos': 0.199, 'compound': 0.7053}"
Word + Quiz: pilfer,2019-03-01,0.0,-0.04166666666666667,The Learning Network,This word has appeared in 56 articles on NYTimes.com in the past year.,[],https://www.nytimes.com/2019/03/01/learning/01WODLN.html,article,News,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Swastika on a Bathroom Stall: Anti-Semitism Still Plagues Upstate School District,2019-03-01,-0.9072,0.08333333333333333,New York,"Pine Bush changed its curriculum and training to combat bias, but a survey shows a third of its students still report seeing anti-Semitic insults and bullying.","['Suits and Litigation (Civil)', 'ANTI-SEMITISM', 'Education (K-12)']",https://www.nytimes.com/2019/03/01/nyregion/pine-bush-ny-schools-anti-semitism.html,article,News,"{'neg': 0.221, 'neu': 0.779, 'pos': 0.0, 'compound': -0.9072}"
News Quiz: Test Your Knowledge of the Week’s Headlines,2019-03-01,0.0,0.16666666666666666,Briefing,Did you stay up to date this week?,[],https://www.nytimes.com/interactive/2019/03/01/briefing/01weeklynewsquiz.html,multimedia,Interactive Feature,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
New York Has a Public Housing Problem. Does London Have an Answer?,2019-03-01,-0.6966,0.09595959595959595,Arts,"After listening to residents, Hackney upgraded its council estates with sleek new apartments, mixing subsidized and market-rate tenants.","['Public and Subsidized Housing', 'ARCHITECTURE']",https://www.nytimes.com/2019/03/01/arts/design/hackney-london-public-housing.html,article,News,"{'neg': 0.101, 'neu': 0.899, 'pos': 0.0, 'compound': -0.6966}"
William Forsythe: ‘Isn’t Ballet Delightful?’,2019-03-01,0.4404,0.2628030303030303,Arts,"The choreographer has recently made an abrupt change in creative direction — back to ballet. In “Full on Forsythe,” Boston Ballet will show off his new moves.",['Dancing'],https://www.nytimes.com/2019/03/01/arts/dance/william-forsythe-boston-ballet.html,article,News,"{'neg': 0.0, 'neu': 0.945, 'pos': 0.055, 'compound': 0.4404}"
"Learning With: ‘Trump’s Talks With Kim Jong-un Collapse, and Both Sides Point Fingers’",2019-03-01,0.3964,0.08333333333333333,The Learning Network,A two-day summit ended without an agreement. What are the prospects for lasting peace between the United States and North Korea?,[],https://www.nytimes.com/2019/03/01/learning/learning-with-trumps-talks-with-kim-jong-un-collapse-and-both-sides-point-fingers.html,article,News,"{'neg': 0.1, 'neu': 0.754, 'pos': 0.146, 'compound': 0.3964}"
Shahidul Alam’s Photo Festival in Bangladesh Is ‘an Act of Defiance’,2019-03-01,0.6412,0.03888888888888888,Lens,"Despite Mr. Alam’s arrest for speaking out against his country’s government, Chobi Mela continues to showcase photography beyond the Western viewpoint.","['Photography', 'Human Rights and Human Rights Violations', 'Freedom of Speech and Expression']",https://www.nytimes.com/2019/03/01/lens/shahidul-alam-photo-festival-bangladesh-chobi-mela.html,article,News,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.6412}"
Jimmy Kimmel Compares Trump’s Failed North Korea Talks to the Fyre Festival,2019-03-01,0.2263,0.09166666666666666,Arts,Kimmel offered a blunt take on the president summit meeting with Kim Jong-un: “He flew over there and got nothing.”,[],https://www.nytimes.com/2019/03/01/arts/television/jimmy-kimmel-trump-kim-jong-un-meeting.html,article,News,"{'neg': 0.063, 'neu': 0.857, 'pos': 0.08, 'compound': 0.2263}"
Letters to the Editor,2019-03-01,0.0,0.08333333333333333,Books,Readers respond to recent issues of the Sunday Book Review.,['Books and Literature'],https://www.nytimes.com/2019/03/01/books/review/letters-to-the-editor.html,article,Letter,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"Bill de Blasio, the Progressive Who Was Left Behind",2019-03-01,0.0754,0.044781144781144776,New York,Six years ago the New York City mayor was one of the most important voices of the progressive left. Now he may be a liability.,"['Transit Systems', 'Presidential Election of 2020', 'Public and Subsidized Housing', 'Polls and Public Opinion', 'United States Politics and Government']",https://www.nytimes.com/2019/03/01/nyregion/bill-de-blasio-the-progressive-who-was-left-behind.html,article,News,"{'neg': 0.034, 'neu': 0.926, 'pos': 0.04, 'compound': 0.0754}"
Claiming the History in Family Names,2019-03-01,-0.4019,0.08333333333333333,Well,My immigrant father thought adopting an American name was a prudent measure to avoid mispronunciations. To me it felt like admitting defeat.,"['Names, Personal', 'Armenians', 'Language and Languages', 'Immigration and Emigration', 'War Crimes, Genocide and Crimes Against Humanity', 'Families and Family Life']",https://www.nytimes.com/2019/03/01/well/family/claiming-the-history-in-family-names.html,article,News,"{'neg': 0.116, 'neu': 0.828, 'pos': 0.056, 'compound': -0.4019}"
New York City Transplants and a River Town’s Natives Fight for Its Soul,2019-03-01,-0.3958,-0.030505050505050528,New York,"Beacon, N.Y., became a destination for city dwellers looking to slow down. Old-timers want to keep the boom going, but the recent arrivals want development to stop where it is.","['Building (Construction)', 'Area Planning and Renewal', 'Gentrification']",https://www.nytimes.com/2019/03/01/nyregion/beacon-new-york-gentrification.html,article,News,"{'neg': 0.092, 'neu': 0.844, 'pos': 0.065, 'compound': -0.3958}"
Do You Love to Dance?,2019-03-01,0.6369,0.3333333333333333,The Learning Network,An artist living with disabilities writes about the power of dance.,[],https://www.nytimes.com/2019/03/01/learning/do-you-love-to-dance.html,article,News,"{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.6369}"
A Well-Meaning Job Training Bill That May Hurt More Than Help,2019-03-01,-0.765,0.1206060606060606,The Upshot,It could set off a new wave of exploitation by the same for-profit colleges that have already wasted billions of taxpayer dollars.,"['Labor and Jobs', 'ACCREDITATION', 'For-Profit Schools', 'Vocational Training', 'Careers and Professions', 'Race and Ethnicity']",https://www.nytimes.com/2019/03/01/upshot/job-training-bill-may-backfire.html,article,News,"{'neg': 0.133, 'neu': 0.867, 'pos': 0.0, 'compound': -0.765}"
"Michael J. Fox on Parkinson’s, Taking the Wrong Roles and Staying Positive",2019-03-01,-0.6711,0.003787878787878779,Magazine,"“Until it’s not funny anymore, it is funny.”","[""Parkinson's Disease"", 'ACTORS AND ACTRESSES', 'Television']",https://www.nytimes.com/interactive/2019/03/01/magazine/michael-j-fox-parkinsons-acting.html,multimedia,Interactive Feature,"{'neg': 0.151, 'neu': 0.849, 'pos': 0.0, 'compound': -0.6711}"
Exiled to Siberia: A First Novel Revisits Stalin’s Great Purge,2019-03-01,0.7964,0.1527777777777778,Books,"The heroine of Guzel Yakhina’s “Zuleikha” is a young Tatar widow, forced into a horror-filled journey that will end in Russia’s frozen wilderness.",['Books and Literature'],https://www.nytimes.com/2019/03/01/books/review/guzel-yakhina-zuleikha.html,article,Review,"{'neg': 0.056, 'neu': 0.753, 'pos': 0.19, 'compound': 0.7964}"
"Weekly Health Quiz: Yawns, Marijuana and Burning Fat",2019-03-01,0.0,0.16666666666666666,Well,Test your knowledge of this week’s health news.,"['APNEA (SLEEP DISORDER)', 'Falls', 'Yawning', 'Marijuana', 'Sexually Transmitted Diseases', 'Medicine and Health', 'Weight']",https://www.nytimes.com/interactive/2019/03/01/well/live/01healthquiz-03012019.html,multimedia,Interactive Feature,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Three Stunning New Memoirs of Love and Loss,2019-03-01,0.3182,0.2781144781144781,Books,"“How to Be Loved,” “Joy Enough” and “The Art of Leaving” all grapple with the aftermath of grief.",['Books and Literature'],https://www.nytimes.com/2019/03/01/books/review/how-to-be-loved-art-of-leaving-joy-enough.html,article,News,"{'neg': 0.105, 'neu': 0.765, 'pos': 0.13, 'compound': 0.3182}"
"New in Paperback: ‘God Save Texas,’ ‘How It Happened’",2019-03-01,0.4939,0.14646464646464644,Books,Six new paperbacks to check out this week.,['Books and Literature'],https://www.nytimes.com/2019/03/01/books/review/new-paperbacks-lawrence-wright-michael-koryta.html,article,List,"{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.4939}"
How a Reporter Made Sense of the Vermin in Your Instagram Feed,2019-03-01,0.6369,0.055555555555555546,Reader Center,"The reporter Gray Chapman drew on her love of opossums, raccoons and skunks to explore the newest trend in unlikely influencers.","['Social Media', 'ANIMALS', 'Opossums']",https://www.nytimes.com/2019/03/01/reader-center/vermin-opossum-rodent-instagram.html,article,News,"{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.6369}"
"From Drug Cartels to the Mafia, Crime Runs in the Family",2019-03-01,-0.7906,0.11666666666666665,Books,"Marilyn Stasio’s latest Crime column showcases Mexican thugs, Brooklyn mob wives, a dutiful Mississippi son and an aristocrat whose adoption scheme turns deadly.",['Books and Literature'],https://www.nytimes.com/2019/03/01/books/review/don-winslow-border.html,article,News,"{'neg': 0.135, 'neu': 0.865, 'pos': 0.0, 'compound': -0.7906}"
When Real-Life Murder Plays Out in Fiction,2019-03-01,0.714,0.18055555555555555,Books,"Sometimes Lisa Gardner’s ideas just pop into her head; other times she’s inspired by a headline. Her latest thriller, “Never Tell,” was inspired by a case in Alabama.",['Books and Literature'],https://www.nytimes.com/2019/03/01/books/review/never-tell-lisa-gardner-best-seller.html,article,List,"{'neg': 0.077, 'neu': 0.717, 'pos': 0.206, 'compound': 0.714}"
"How Brendan Fay, L.G.B.T. Activist, Spends His Sundays",2019-03-01,0.6705,0.2888888888888889,New York,"Before Mr. Fay fought for — and won — L.G.B.T. inclusion in the NYC St. Patrick’s Day Parade, he started his own event, St. Pat’s for All. The Queens resident is into jogging and documentaries.","[""St Patrick's Day"", 'Parades', 'Homosexuality and Bisexuality', 'Same-Sex Marriage, Civil Unions and Domestic Partnerships']",https://www.nytimes.com/2019/03/01/nyregion/brendan-fay-lgbt-st-pats.html,article,News,"{'neg': 0.035, 'neu': 0.862, 'pos': 0.103, 'compound': 0.6705}"
"In a Memoir, Laurie Halse Anderson Gets Personal About Rape",2019-03-01,-0.5994,0.10833333333333332,Books,Anderson’s novel “Speak” broke open the silence about teenagers and sexual assault. Now “Shout” aims to help other victims find their voices.,['Books and Literature'],https://www.nytimes.com/2019/03/01/books/review/laurie-halse-anderson-shout.html,article,Review,"{'neg': 0.165, 'neu': 0.742, 'pos': 0.093, 'compound': -0.5994}"
Massachusetts Bill Would Ban Tackle Football Until After Seventh Grade,2019-03-01,-0.8658,0.013888888888888886,Sports,"The measure, which is already facing headwinds, follows unsuccessful similar attempts by legislators in five other states.","['Football', 'Chronic Traumatic Encephalopathy', 'Interscholastic Athletics', 'Youth']",https://www.nytimes.com/2019/03/01/sports/youth-tackle-football-ban.html,article,News,"{'neg': 0.188, 'neu': 0.812, 'pos': 0.0, 'compound': -0.8658}"
Please Refrain From Sucking on Your Beard at Work,2019-03-01,0.1655,0.005208333333333329,Business Day,"The modern workplace is barbaric and grotesque, but at least it’s not normal to snack on your own facial hair.","['Workplace Environment', 'Work-Life Balance', 'Careers and Professions', 'your-feed-selfcare']",https://www.nytimes.com/2019/03/01/business/gross-work-beard.html,article,News,"{'neg': 0.0, 'neu': 0.965, 'pos': 0.035, 'compound': 0.1655}"
"Luke Holden’s Work Diary: Managing a Lobster Empire, From the Docks of Maine to Downtown Taipei",2019-03-01,0.3612,0.08333333333333333,Business Day,The co-founder of Luke’s Lobster oversees a vast and vertically integrated crustacean operation.,"['Seafood', 'Lobsters', 'Workplace Environment']",https://www.nytimes.com/2019/03/01/business/luke-holden-lukes-lobster-work-diary.html,article,News,"{'neg': 0.0, 'neu': 0.945, 'pos': 0.055, 'compound': 0.3612}"
The Boss? You’re Looking at Her: 7 Women in the Building Business,2019-03-01,-0.2869,-0.05416666666666667,Real Estate,"In the male-dominated real estate universe, the hard hat can be a hard hat to wear.","['Real Estate and Housing (Residential)', 'Real Estate (Commercial)', 'Women and Girls']",https://www.nytimes.com/2019/03/01/realestate/the-boss-youre-looking-at-her-7-women-in-the-building-business.html,article,News,"{'neg': 0.07, 'neu': 0.93, 'pos': 0.0, 'compound': -0.2869}"
Afghan War Casualty Report: Feb. 22-28,2019-03-01,-0.9153,-0.14583333333333334,Magazine,At least 28 pro-government forces and one civilian were killed in Afghanistan during the past week.,['Afghanistan War (2001- )'],https://www.nytimes.com/2019/03/01/magazine/afghan-war-casualty-report.html,article,News,"{'neg': 0.263, 'neu': 0.737, 'pos': 0.0, 'compound': -0.9153}"
Michael Cohen’s Testimony Opens New Phase of Political Turbulence for Trump,2019-03-01,0.2732,0.11393939393939394,U.S.,"The president’s former lawyer gave a public airing of ethical transgressions by Mr. Trump, signaling the further strains to come as Democrats hold more hearings.","['Presidential Election of 2020', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States Politics and Government', 'Ethics and Official Misconduct']",https://www.nytimes.com/2019/03/01/us/politics/michael-cohen-trump-reelection.html,article,News,"{'neg': 0.038, 'neu': 0.904, 'pos': 0.057, 'compound': 0.2732}"
Hear 7 of the Best Works From a Neglected Era of American Music,2019-03-01,-0.34,0.17708333333333331,Arts,"Classical composers of the middle of the 20th century have been inexplicably overlooked, our critic writes.",['Classical Music'],https://www.nytimes.com/2019/03/01/arts/music/american-composers-leon-botstein.html,article,News,"{'neg': 0.123, 'neu': 0.823, 'pos': 0.053, 'compound': -0.34}"
Digital Book Platform Serial Box Will Partner With Marvel to Release New Stories,2019-03-01,0.4215,-0.006060606060606067,Books,"Thor, Black Panther, Jessica Jones and Black Widow will receive the serialized book treatment.","['Books and Literature', 'Book Trade and Publishing']",https://www.nytimes.com/2019/03/01/books/serial-box-to-partner-with-marvel.html,article,News,"{'neg': 0.0, 'neu': 0.935, 'pos': 0.065, 'compound': 0.4215}"
"A Southern Town That’s Been Holding On to Its Charm, for More Than a Century",2019-03-01,0.802,0.16666666666666666,Travel,"Fairhope, in Alabama, thrives as a place for artists, intellectuals and people of outsize character.",['Travel and Vacations'],https://www.nytimes.com/2019/03/01/travel/fairhope-alabama-places.html,article,News,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.802}"
‘I Had Finally Found the Right Place for My Son’,2019-03-01,0.4019,0.06479076479076477,New York,"Green Chimneys, a school on a farm outside of New York City, is in the vanguard of using animals to help special-needs children learn.","['Special Education', 'ANIMALS', 'Therapy and Rehabilitation']",https://www.nytimes.com/2019/03/01/nyregion/special-needs-school-green-chimney.html,article,News,"{'neg': 0.0, 'neu': 0.948, 'pos': 0.052, 'compound': 0.4019}"
Where Terrorism Is Rising in Africa and the U.S. Is Leaving,2019-03-01,-0.9432,0.013888888888888886,World,Hundreds of American commandos and other troops are leaving West Africa even as terrorist attacks intensify and spread across the continent.,"['Terrorism', 'United States Defense and Military Forces', 'United States International Relations', 'United States Politics and Government']",https://www.nytimes.com/2019/03/01/world/africa/africa-terror-attacks.html,article,News,"{'neg': 0.242, 'neu': 0.758, 'pos': 0.0, 'compound': -0.9432}"
See How Margaret Atwood and Jonathan Lethem and More Draw a Bunny,2019-03-01,0.4927,0.26666666666666666,Books,The writer Sabra Embury has spent a decade collecting 10-second drawings of rabbits from some of the most esteemed names in literature.,['Books and Literature'],https://www.nytimes.com/2019/03/01/books/sabra-embury.html,article,News,"{'neg': 0.0, 'neu': 0.935, 'pos': 0.065, 'compound': 0.4927}"
"Jared Kushner, Afghanistan, Michael Jackson: Your Friday Briefing",2019-03-01,0.0,0.16666666666666666,Briefing,Here’s what you need to know.,[],https://www.nytimes.com/2019/03/01/briefing/jared-kushner-afghanistan-michael-jackson.html,article,briefing,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
‘We Will Always Live in Fear’: What Life Is Like for Civilians in Kashmir,2019-03-01,0.34,0.060606060606060594,World,"Diplomats were optimistic on Friday that Pakistan and India were stepping back from the brink. But thousands of troops remain dug in at the border, and gunfire is a regular occurrence.","['Defense and Military Forces', 'Politics and Government', 'International Relations']",https://www.nytimes.com/2019/03/01/world/asia/kashmir-india-pakistan.html,article,News,"{'neg': 0.0, 'neu': 0.949, 'pos': 0.051, 'compound': 0.34}"
N.Y. Today: The 7 Most New York Moments at the Cohen Hearing,2019-03-01,0.0,0.18611111111111112,New York,Friday: President Trump’s former lawyer told a very New York story.,[],https://www.nytimes.com/2019/03/01/nyregion/newyorktoday/ny-news-michael-cohen-hearing-new-york-moments.html,article,briefing,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
A Real-Life Fairy Tale That Crossed the Sea of Japan,2019-03-01,0.5267,0.02083333333333333,Fashion & Style,Hannah Ryles and David Lee met in the eighth grade in Japan. Their affection for each other withstood distance and time.,['Weddings and Engagements'],https://www.nytimes.com/2019/03/01/fashion/weddings/a-real-life-fairy-tale-that-crossed-the-sea-of-japan.html,article,News,"{'neg': 0.0, 'neu': 0.936, 'pos': 0.064, 'compound': 0.5267}"
You’re the ‘Money Person’ in Your Relationship? That’s Problematic,2019-03-01,-0.4019,0.13333333333333333,Business Day,"Couples often think that the person who is most financially literate should manage their money — yet research shows why, especially as partners age, that’s a problem.","['Personal Finances', 'Marriages', 'Pensions and Retirement Plans', 'Research']",https://www.nytimes.com/2019/03/01/business/retirement-finances-couples.html,article,News,"{'neg': 0.048, 'neu': 0.952, 'pos': 0.0, 'compound': -0.4019}"
"After Cohen, Republicans Are Now Trump’s Fixers",2019-03-01,0.0,0.2222222222222222,Opinion,G.O.P. lawmakers who started by making excuses for the president’s most repulsive personal traits have now moved on to bedrock principles. They are headed for a reckoning.,['United States Politics and Government'],https://www.nytimes.com/2019/03/01/opinion/trump-cohen-republicans.html,article,Op-Ed,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
New on Netflix Canada: The Best Movies and TV Shows for March 2019,2019-03-01,0.8016,0.4606060606060606,Arts,"Every month, Netflix Canada adds a batch of movies and TV shows to its library. Here are the titles we think are most interesting for March.",[],https://www.nytimes.com/2019/03/01/arts/television/netflix-canada-best-march.html,article,News,"{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.8016}"
