headline,date,vader_SA,textblob_SA,section,abstract,keywords,url,doc_type,material_type,vader_full
"White House Delays Tariffs on E.U., Canada and Mexico for 30 Days",2018-05-01,-0.5574,0.03333333333333333,U.S.,"President Trump will give Canada, Mexico and the European Union another 30-day reprieve from steel and aluminum tariffs, delaying punishing levies on key allies.","['United States Politics and Government', 'Customs (Tariff)', 'International Trade and World Market', 'Aluminum', 'Steel and Iron']",https://www.nytimes.com/2018/04/30/us/politics/white-house-delays-tariffs-eu-canada-mexico.html,article,News,"{'neg': 0.061, 'neu': 0.939, 'pos': 0.0, 'compound': -0.5574}"
White House Considers Restricting Chinese Researchers Over Espionage Fears,2018-05-01,-0.6486,0.027777777777777776,U.S.,"The administration, fearing Chinese technological dominance, is considering tighter restrictions on Chinese researchers in the United States as a trade fight escalates.","['Research', 'Intellectual Property', 'Visas', 'Industrial Espionage', 'United States International Relations', 'Espionage and Intelligence Services', 'International Trade and World Market', 'Customs (Tariff)', 'Foreign Students (in US)']",https://www.nytimes.com/2018/04/30/us/politics/trump-china-researchers-espionage.html,article,News,"{'neg': 0.155, 'neu': 0.765, 'pos': 0.08, 'compound': -0.6486}"
"Reports of Sexual Assault in the Military Rise by 10 Percent, Pentagon Finds",2018-05-01,-0.8467,0.20952380952380953,U.S.,"A total of 6,769 Defense Department personnel reported being sexually assaulted in the 2017 fiscal year. It was the largest yearly increase since 2014.","['United States Defense and Military Forces', 'Sexual Harassment', 'Sex Crimes']",https://www.nytimes.com/2018/04/30/us/politics/sexual-assault-reports-military-increase.html,article,News,"{'neg': 0.169, 'neu': 0.772, 'pos': 0.059, 'compound': -0.8467}"
"Was Sheldon Silver Corrupt, or Was It Just Politics as Usual?",2018-05-01,-0.4767,-0.006709956709956717,New York,"Mr. Silver, the once powerful Assembly speaker in New York, is being retried on public corruption charges, after an early conviction was overturned.","['Bribery and Kickbacks', 'Politics and Government', 'State Legislatures']",https://www.nytimes.com/2018/04/30/nyregion/sheldon-silver-corruption-retrial-assembly-speaker.html,article,News,"{'neg': 0.102, 'neu': 0.849, 'pos': 0.049, 'compound': -0.4767}"
Gig Economy Business Model Dealt a Blow in California Ruling,2018-05-01,0.3612,0.033333333333333326,Business Day,The state’s highest court made it much harder for companies like Uber to classify workers as contractors rather than employees.,"['Wages and Salaries', 'Car Services and Livery Cabs', 'Labor and Jobs', 'Decisions and Verdicts', 'Suits and Litigation (Civil)', 'Corporations', 'Freelancing, Self-Employment and Independent Contracting']",https://www.nytimes.com/2018/04/30/business/economy/gig-economy-ruling.html,article,News,"{'neg': 0.0, 'neu': 0.95, 'pos': 0.05, 'compound': 0.3612}"
"Sex, Sport, and Why Track and Field’s New Rules on Intersex Athletes Are Essential",2018-05-01,0.128,0.10060606060606059,Sports,A former world class runner and legal expert explains why using testosterone levels to classify athletes makes sense.,"['Intersex', 'Track and Field', 'Transgender and Transsexuals', 'Testosterone']",https://www.nytimes.com/2018/04/30/sports/track-gender-rules.html,article,News,"{'neg': 0.0, 'neu': 0.971, 'pos': 0.029, 'compound': 0.128}"
Cardinal George Pell to Stand Trial on Historical Sex Offenses,2018-05-01,-0.785,0.06666666666666667,World,"An Australian court has ruled that the cardinal, the Vatican’s No. 3 official, can be prosecuted, but the most serious charges were dismissed.","['Sex Crimes', 'Child Abuse and Neglect']",https://www.nytimes.com/2018/04/30/world/australia/cardinal-george-pell-trial-sexual-abuse.html,article,News,"{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.785}"
Why the Cardinal Pell Case Has Been So Secretive,2018-05-01,-0.7579,0.29166666666666663,World,"A guide to the case against the Vatican’s third most senior official, who has faced sexual abuse accusations in Australia.","['Priests', 'Sex Crimes', 'vis-multimedia']",https://www.nytimes.com/2018/04/30/world/australia/why-the-cardinal-pell-case-has-been-so-secretive.html,article,News,"{'neg': 0.143, 'neu': 0.857, 'pos': 0.0, 'compound': -0.7579}"
"The Questions Mueller Wants to Ask Trump About Obstruction, and What They Mean",2018-05-01,0.802,0.16438492063492063,U.S.,The questions show the special counsel’s focus on obstruction of justice and touch on some surprising other areas.,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Presidential Election of 2016']",https://www.nytimes.com/2018/04/30/us/politics/questions-mueller-wants-to-ask-trump-russia.html,article,News,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.802}"
Mueller Has Dozens of Inquiries for Trump in Broad Quest on Russia Ties and Obstruction,2018-05-01,0.4019,0.24771825396825398,U.S.,The questions provide the most detailed look yet at the special counsel investigation and show an effort to learn about the president’s thinking.,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States Politics and Government', 'Presidential Election of 2016', 'Special Prosecutors (Independent Counsel)']",https://www.nytimes.com/2018/04/30/us/politics/robert-mueller-questions-trump.html,article,News,"{'neg': 0.0, 'neu': 0.956, 'pos': 0.044, 'compound': 0.4019}"
Chinese Firm Scraps Deal to Buy Anthony Scaramucci’s Hedge Fund,2018-05-01,-0.296,-0.03333333333333334,Business Day,"The former White House aide no longer plans to sell his firm to HNA Group, a company with close ties to the Chinese government.","['Mergers, Acquisitions and Divestitures', 'Hedge Funds']",https://www.nytimes.com/2018/04/30/business/anthony-scaramucci-hna.html,article,News,"{'neg': 0.041, 'neu': 0.959, 'pos': 0.0, 'compound': -0.296}"
