dates,song,artist,vader,textblob,textblob_full,vader_full,ID,track_length,track_popularity,weight,WEIGHTED_vader,WEIGHTED_vader_full,WEIGHTED_textblob,WEIGHTED_textblob_full
"2021-07-10, 2021-07-17, 2021-07-24, 2021-07-31, 2021-08-07",Red Light Green Light,DaBaby,0.958506224,0.917012448,1.03438244,0.9768697,1YDebgap5OFwXEBG18NJvy,159082,66,1.0173280501508073,0.9751152679193329,0.9937969471524041,0.9329024856878586,1.0523062707954343
8/7/21,Better Believe,"Belly, The Weeknd & Young Thug",1.0,1.0,1.15328224,1.23238657,3zs87EV3EZSh2UpiXxT52Y,206629,56,0.863187436491594,0.863187436491594,1.0637806041249684,0.863187436491594,0.9954987402968833
8/7/21,Lick Back,EST Gee,1.0,1.196078431,0.99363463,1.01314924,6P5ulGKtC4x6RnFbzfpq8O,93799,61,0.9402577433212006,0.9402577433212006,0.9526214180499895,1.1246220063672225,0.9342726548895961
"2021-05-01, 2021-05-08, 2021-05-15, 2021-05-22, 2021-05-29, 2021-06-05, 2021-06-12, 2021-06-19, 2021-06-26, 2021-07-03, 2021-07-10, 2021-07-17, 2021-07-24, 2021-07-31, 2021-08-07",Ski,Young Thug & Gunna,1.916030534,1.135746606,0.99293536,1.23650156,6755DFiZ7CWe2WMdTGW5C1,152333,68,1.0481561728826498,2.00829923164374,1.2960467428930262,1.190439815909419,1.0407513268574562
"2021-05-22, 2021-05-29, 2021-06-05, 2021-06-12, 2021-06-19, 2021-06-26, 2021-07-03, 2021-07-10, 2021-07-17, 2021-07-24, 2021-07-31, 2021-08-07",Minimum Wage,Blake Shelton,1.0,1.0,1.19038553,1.27536971,0Lavu1rppGgXfiK27cAMyU,228266,56,0.863187436491594,0.863187436491594,1.1008831105539278,0.863187436491594,1.0275258340773874
8/7/21,Still Chose You,The Kid LAROI Featuring Mustard,1.233918129,1.0,1.03284843,1.08117707,7xJqJxiM5f0BZQLWCbOuWz,171428,62,0.955671804687122,1.179220765177587,1.0332504416732349,0.955671804687122,0.9870641230663606
"2021-01-23, 2021-01-30, 2021-02-06, 2021-02-13, 2021-02-20, 2021-02-27, 2021-03-06, 2021-03-13, 2021-03-20, 2021-03-27, 2021-04-03, 2021-04-10, 2021-04-17, 2021-04-24, 2021-05-01, 2021-05-08, 2021-05-15, 2021-05-22, 2021-05-29, 2021-06-05, 2021-06-12, 2021-06-19, 2021-06-26, 2021-07-03, 2021-07-10, 2021-07-17, 2021-07-24, 2021-07-31",Drivers License,Olivia Rodrigo,1.0,0.917012448,1.01828154,1.04996877,5wANPM4fQCJwkGd4rN57mH,242013,88,1.3564374002010764,1.3564374002010764,1.4242169086711218,1.2438699809171447,1.3812351647903485
"2020-11-14, 2020-11-21, 2020-11-28, 2020-12-05, 2020-12-12, 2020-12-19, 2021-05-01, 2021-05-08, 2021-05-15, 2021-05-22, 2021-05-29, 2021-06-05, 2021-06-12, 2021-06-19, 2021-06-26, 2021-07-03, 2021-07-10, 2021-07-17, 2021-07-24, 2021-07-31",pov,Ariana Grande,0.808429119,0.815498155,1.12236574,1.2788536,3UoULw70kMsiVXxW0L3A33,201882,75,1.1560546024440992,0.9345882037697784,1.478424590132205,0.9427603953724214,1.2975160793525773
7/31/21,Bout A Million,Pop Smoke Featuring 21 Savage & 42 Dugg,0.813664596,1.36036036,1.0129408,0.99310583,4LaGu95Ui2s4vprSQYWUAZ,203586,62,0.955671804687122,0.777596312869338,0.9490832408014022,1.300058040266023,0.9680389623772171
7/31/21,More Time,Pop Smoke,0.941520468,0.834254144,0.9877601,0.98312948,2wzionesqIt3x5Sglb4n91,120827,59,0.909429620589358,0.8562466019903547,0.8940870699866128,0.7586954296530196,0.8982982929763063
"2021-07-17, 2021-07-31",Am I The Only One,Aaron Lewis,1.0,1.0,1.02039429,1.02172339,2O8fDNr7arCI2vvOtnfyt0,269724,54,0.8323593137597514,0.8323593137597514,0.8504409797526868,0.8323593137597514,0.8493346909887688
7/31/21,30,Pop Smoke Featuring Bizzy Banks,2.168831169,1.019193858,0.97471309,1.0,24YG5Z8Of1VHovrfXsbvCZ,228251,57,0.8786014978575153,1.905538313683466,0.8786014978575153,0.8954652502459797,0.8563843808553271
"2021-06-05, 2021-06-12, 2021-06-19, 2021-06-26, 2021-07-03, 2021-07-10, 2021-07-17, 2021-07-24, 2021-07-31","Jealousy, Jealousy",Olivia Rodrigo,2.818181818,2.818181818,1.05475702,1.01417434,0MMyJUC3WNnFS1lit5pTjk,173160,85,1.3101952161033124,3.6923683360529354,1.3287663685627342,3.6923683360529354,1.3819376017553857
"2021-02-27, 2021-03-06, 2021-03-13, 2021-03-20, 2021-03-27, 2021-04-03, 2021-04-10, 2021-04-17, 2021-04-24, 2021-05-01, 2021-05-08, 2021-05-15, 2021-05-22, 2021-05-29, 2021-06-05, 2021-06-12, 2021-06-19, 2021-06-26, 2021-07-03, 2021-07-10, 2021-07-17, 2021-07-24",Calling My Phone,Lil Tjay Featuring 6LACK,1.099009901,1.09009009,1.01503194,1.07226014,3J8EOeKLTLXORtWPpOU5bE,205458,81,1.248538970639627,1.3721566905172986,1.3387585714535024,1.3610199588730583,1.2673069335339437
"2021-03-13, 2021-03-20, 2021-03-27, 2021-04-03, 2021-04-10, 2021-04-17, 2021-04-24, 2021-05-01, 2021-05-08, 2021-05-15, 2021-05-22, 2021-05-29, 2021-06-05, 2021-06-12, 2021-06-19, 2021-06-26, 2021-07-03, 2021-07-10, 2021-07-17, 2021-07-24",Breaking Up Was Easy In The 90's,Sam Hunt,1.43956044,1.43956044,1.02233389,1.01104362,4sf2L157iEgAR7yrCNLgSq,215933,64,0.9864999274189646,1.4201262695752128,0.9973944577474072,1.4201262695752128,1.0085323082829478
7/24/21,The Jackie,Bas With J. Cole & Lil TJay,1.0,1.243902439,1.04708439,0.89055089,2cny5OSTr2976U3o018GoV,204434,60,0.9248436819552793,0.9248436819552793,0.8236203640761509,1.1504153116779121,0.9683893825654977
"2021-03-27, 2021-04-17, 2021-05-01, 2021-05-08, 2021-05-15, 2021-05-22, 2021-05-29, 2021-06-05, 2021-06-12, 2021-06-19, 2021-06-26, 2021-07-03, 2021-07-10, 2021-07-17, 2021-07-24",Follow You,Imagine Dragons,0.944751381,0.941520468,1.03313087,0.98352554,0LtkAAEpEp1lkLX1ZvjHZb,175643,72,1.1098124183463351,1.0484968148836498,1.0915288580527853,1.0449111075136532,1.146581469302953
"2021-04-17, 2021-04-24, 2021-05-01, 2021-05-08, 2021-05-15, 2021-05-22, 2021-05-29, 2021-06-05, 2021-06-12, 2021-06-19, 2021-07-03, 2021-07-10, 2021-07-17, 2021-07-24",4 Da Gang,42 Dugg & Roddy Ricch,0.923664122,0.787234043,0.99019928,0.97020854,1mAey8kEPmDM2icL56kS9d,156367,71,1.0943983569804139,1.0108564975185566,1.061794632104366,0.8615476432182485,1.0836724651151888
"2021-07-17, 2021-07-24",Wasting Time,Brent Faiyaz Featuring Drake,1.09009009,1.099009901,0.93776741,0.9669558,6N9U1wkWniSXD4TKD4ln0h,301304,63,0.9710858660530433,1.0585710791234897,0.9389971104780133,1.0672329815134545,0.9106526774961693
"2021-05-22, 2021-06-05, 2021-06-12, 2021-07-17, 2021-07-24",All I Know So Far,P!nk,1.281690141,1.491803279,1.06277161,0.96228194,4LmN3eU1R1vVEdKuDELpGk,277413,66,1.0173280501508073,1.3038993320410432,0.9789564097155361,1.5176533210336507,1.081187369756934
"2021-03-06, 2021-03-13, 2021-03-20, 2021-03-27, 2021-04-03, 2021-04-10, 2021-04-17, 2021-04-24, 2021-05-01, 2021-05-08, 2021-05-15, 2021-05-22, 2021-05-29, 2021-06-05, 2021-06-12, 2021-06-19, 2021-06-26, 2021-07-03, 2021-07-10, 2021-07-17",Track Star,Mooski,0.781931464,0.824046921,1.0208261,0.99270339,5hChuUMe5iHfjkXgzj1D4b,199706,58,0.8940155592234367,0.6990588950623605,0.8874922763538513,0.7367107689041661,0.9126344166613799
7/17/21,Cry No More,G Herbo Featuring Polo G & Lil Tjay,1.070921986,1.283687943,1.02638522,0.89476761,1TwQ0XtQfCgcstxhpOSg7t,221815,57,0.8786014978575153,0.9409136609881451,0.7861441623803891,1.1278501495014328,0.9017835916708155
"2021-03-06, 2021-03-13, 2021-03-20, 2021-03-27, 2021-04-03, 2021-04-10, 2021-04-17, 2021-04-24, 2021-05-01, 2021-05-08, 2021-05-15, 2021-05-22, 2021-05-29, 2021-06-05, 2021-06-12, 2021-06-19, 2021-06-26, 2021-07-03, 2021-07-10, 2021-07-17",Made For You,Jake Owen,0.677419355,1.0,1.0,1.0605449,7vF3xkCMvZjAe2nTWY0uQZ,238400,70,1.0789842956144926,0.7309248455902988,1.1443112918940426,1.0789842956144926,1.0789842956144926
"2021-06-26, 2021-07-03, 2021-07-10, 2021-07-17",Having Our Way,Migos Featuring Drake,1.090497738,1.045248869,0.97839324,0.979596,2NM0qHzx4Ohy8iXHEEgwlO,278191,63,0.9710858660530433,1.0589669403346147,0.951271830042097,1.015026403193829,0.950103846805843
"2021-03-20, 2021-03-27, 2021-04-03, 2021-04-10, 2021-04-17, 2021-04-24, 2021-05-01, 2021-05-08, 2021-05-15, 2021-05-22, 2021-05-29, 2021-06-05, 2021-06-12, 2021-06-19, 2021-07-03, 2021-07-17",What's Next,Drake,1.0,1.28436019,1.10479645,1.12128816,3aQem4jVGdhtg116TmJnHz,178153,74,1.1406405410781777,1.1406405410781777,1.2789867335269542,1.464993302060871,1.26017562050925
"2021-06-05, 2021-06-12, 2021-06-19, 2021-06-26, 2021-07-03, 2021-07-17",Enough For You,Olivia Rodrigo,1.769230769,0.883040936,1.04441155,1.16515277,2TOzTqQXNmR2zDJXihjZ2e,202826,79,1.2177108479077845,2.1544114998635315,1.4188191674988038,1.0752885269138437,1.2717912741151833
"2021-06-12, 2021-06-19, 2021-07-03, 2021-07-17",Tell Em,Cochise & $NOT,1.322580645,1.0,1.03856422,1.22491967,7nc7mlSdWYeFom84zZ8Wr8,180379,79,1.2177108479077845,1.6105207986493744,1.4915979699746236,1.2177108479077845,1.264670916942887
"2021-07-03, 2021-07-10",Lumberjack,"Tyler, The Creator",1.283687943,1.283687943,0.99310583,1.01804403,0BiK5BbYNFLb88CCOxBFJe,138312,63,0.9710858660530433,1.2465712178700048,0.9886081685526803,1.2465712178700048,0.9643910350078763
"2021-01-16, 2021-02-13, 2021-02-20, 2021-02-27, 2021-03-06, 2021-03-13, 2021-03-20, 2021-03-27, 2021-04-03, 2021-04-10, 2021-04-17, 2021-04-24, 2021-05-01, 2021-05-08, 2021-05-15, 2021-05-22, 2021-05-29, 2021-06-05, 2021-06-12, 2021-06-19, 2021-06-26, 2021-07-03, 2021-07-10",Almost Maybes,Jordan Davis,0.75308642,0.75308642,1.0068918,0.99301188,1BVzLiBS3MWmXzqcxBFJDt,179186,67,1.0327421115167286,0.777744059545374,1.0255251857123961,0.777744059545374,1.0398595636008796
7/10/21,Hot Wind Blows,"Tyler, The Creator Featuring Lil Wayne",0.895287958,1.198675497,1.01140251,1.0365705,3JJL91ilRV6fXhKqu0FGXs,155292,68,1.0481561728826498,0.9384015996852026,1.086487768203055,1.2563991214637282,1.060107784125506
7/10/21,Corso,"Tyler, The Creator",1.0,0.883040936,0.99270339,0.98491135,46oHvXwpEZOFX518we1nJD,146481,65,1.0019139887848858,1.0019139887848858,0.9867964592780067,0.8847310664480991,0.9946034131551781
7/10/21,I Don't Do Drugs,Doja Cat Featuring Ariana Grande,0.910581222,0.9276411,1.00444247,1.01388246,0FFsgUoFibYISzMxuGS61W,188893,70,1.0789842956144926,0.982502838419454,1.093963251938989,1.000910178866553,1.0837776509782313
7/10/21,Sir Baudelaire,"Tyler, The Creator Featuring DJ Drama",0.50617284,1.281690141,1.03010235,1.03123048,4ydmav4vl7hebadtfZtMrg,88624,63,0.9710858660530433,0.49153729070392843,1.0014133437710955,1.244631180584632,1.000317832673025
7/10/21,Sweet / I Thought You Wanted To Dance,"Tyler, The Creator Featuring Brent Faiyaz & Fana Hues",0.715302491,1.0,1.09819237,1.26252983,3EG9FJ0ToLfgnc1IG2Z1wz,588139,77,1.1868827251759417,0.8489801698432196,1.4984748452463186,1.1868827251759417,1.303425552873026
7/10/21,Massa,"Tyler, The Creator",1.049751244,1.045248869,1.05200809,1.06420055,2goHCrsDJaflEwQ930ef0o,223718,61,0.9402577433212006,0.9870367357320631,1.0006228075841805,0.9828033427749772,0.9891587526590464
7/10/21,Wilshire,"Tyler, The Creator",1.019193858,1.09596929,0.99733369,1.03576026,1pbbsI2KGPOMu0HmuGccBu,515865,65,1.0019139887848858,1.0211445836138364,1.0377426935214704,1.0980669629296393,0.9992425754974488
"2020-07-18, 2020-09-26, 2020-10-03, 2020-10-10, 2020-10-17, 2020-10-24, 2020-10-31, 2020-11-07, 2020-11-14, 2020-11-21, 2020-11-28, 2020-12-05, 2020-12-12, 2020-12-19, 2020-12-26, 2021-01-02, 2021-01-09, 2021-01-16, 2021-01-23, 2021-01-30, 2021-02-06, 2021-02-13, 2021-02-20, 2021-02-27, 2021-03-06, 2021-03-13, 2021-03-20, 2021-03-27, 2021-04-03, 2021-04-10, 2021-04-17, 2021-04-24, 2021-05-01, 2021-05-08, 2021-05-15, 2021-05-22, 2021-05-29, 2021-06-05, 2021-06-12, 2021-06-19, 2021-06-26, 2021-07-03",What You Know Bout Love,Pop Smoke,1.392156863,0.718309859,1.05756149,1.12700166,1tkg4EHVoqnhR6iFEXb60y,160000,82,1.2639530320055483,1.7596208880161828,1.424477165232286,0.9079099242025279,1.3367080518178054
"2021-02-20, 2021-02-27, 2021-03-06, 2021-03-13, 2021-03-20, 2021-03-27, 2021-04-03, 2021-04-10, 2021-04-17, 2021-04-24, 2021-05-01, 2021-05-08, 2021-05-15, 2021-05-22, 2021-05-29, 2021-06-05, 2021-06-12, 2021-06-19, 2021-06-26, 2021-07-03",Time Today,Moneybagg Yo,1.058479532,1.0,0.98264491,0.96692393,0YrKSfpvflYnLSBd4Jtu6J,136899,73,1.1252264797122564,1.1910291976398366,1.0880084099034402,1.1252264797122564,1.105698072886467
"2021-02-20, 2021-02-27, 2021-03-06, 2021-03-13, 2021-03-20, 2021-03-27, 2021-04-03, 2021-04-10, 2021-04-17, 2021-04-24, 2021-05-01, 2021-05-08, 2021-05-15, 2021-05-22, 2021-05-29, 2021-06-05, 2021-06-12, 2021-06-19, 2021-06-26, 2021-07-03",Up,Cardi B,0.815498155,0.813084112,1.0,0.9527745,1M4OcYkxAtu3ErzSgDEfoi,156944,72,1.1098124183463351,0.9050499795575244,1.0574009719837203,0.9023708446577023,1.1098124183463351
"2021-01-30, 2021-02-06, 2021-02-13, 2021-02-20, 2021-02-27, 2021-03-06, 2021-03-13, 2021-03-20, 2021-03-27, 2021-04-03, 2021-04-10, 2021-04-17, 2021-04-24, 2021-05-01, 2021-05-08, 2021-05-15, 2021-05-22, 2021-05-29, 2021-06-05, 2021-06-12, 2021-06-19, 2021-06-26, 2021-07-03",Beat Box,SpotemGottem Featuring Pooh Shiesty Or DaBaby,0.926289926,1.034453058,0.99202901,0.9566125,2LbNkvmYabhVf9jBCVeLm7,212026,66,1.0173280501508073,0.9423407242919156,0.9731887293748891,1.0523781124676799,1.0092189384363357
"2021-03-13, 2021-03-20, 2021-03-27, 2021-04-03, 2021-04-10, 2021-04-17, 2021-04-24, 2021-05-01, 2021-05-08, 2021-05-15, 2021-05-22, 2021-05-29, 2021-06-05, 2021-06-12, 2021-06-19, 2021-06-26, 2021-07-03",Nobody,Dylan Scott,0.756097561,1.0,1.14989293,1.32204789,2pxN8Z0hMuIjLQkbUYHyhY,162773,62,0.955671804687122,0.7225811206404014,1.2634438929191016,0.955671804687122,1.0989202516100625
"2021-06-26, 2021-07-03",No Return,Polo G Featuring The Kid LAROI & Lil Durk,1.0,1.422535211,0.99298492,1.00737735,23OYT3SFtoJqhiAUqktbc1,168728,61,0.9402577433212006,0.9402577433212006,0.9471943537838913,1.337549747289808,0.933661760031183
"2021-02-20, 2021-02-27, 2021-03-06, 2021-03-13, 2021-03-20, 2021-03-27, 2021-04-03, 2021-04-10, 2021-04-17, 2021-04-24, 2021-05-01, 2021-05-08, 2021-05-15, 2021-05-22, 2021-05-29, 2021-06-05, 2021-06-12, 2021-06-19, 2021-06-26, 2021-07-03",No More Parties,Coi Leray Featuring Lil Durk,1.0,1.0,1.0,1.05900729,5A4WcRuy0FFEAC5pAK43oa,192880,53,0.8169452523938301,0.8169452523938301,0.8651509778159561,0.8169452523938301,0.8169452523938301
"2021-02-20, 2021-02-27, 2021-03-06, 2021-03-13, 2021-03-20, 2021-03-27, 2021-04-03, 2021-04-10, 2021-04-17, 2021-04-24, 2021-05-01, 2021-05-08, 2021-05-15, 2021-05-22, 2021-05-29, 2021-06-05, 2021-06-12, 2021-06-19, 2021-06-26, 2021-07-03",Quicksand,Morray,0.763033175,1.049751244,1.03463403,1.01895285,4iCZ6Cr76For1TuHUQ90r8,224933,62,0.955671804687122,0.7292092913883946,0.9737845090505863,1.0032176658260314,0.98877057064081
"2021-06-05, 2021-06-12, 2021-06-19, 2021-06-26, 2021-07-03",Gang Gang,Polo G & Lil Wayne,1.149253731,1.434782609,1.009431,1.02949853,1uMMWkJbsMkecvfx96d2F7,192052,67,1.0327421115167286,1.1868827248214182,1.063206485675568,1.4817604211861408,1.0424819023704428
"2021-01-23, 2021-02-13, 2021-02-20, 2021-02-27, 2021-03-06, 2021-03-13, 2021-03-20, 2021-03-27, 2021-04-03, 2021-04-10, 2021-04-17, 2021-04-24, 2021-05-01, 2021-05-08, 2021-05-15, 2021-05-22, 2021-05-29, 2021-06-05, 2021-06-12, 2021-07-03",Pick Up Your Feelings,Jazmine Sullivan,0.918533605,1.040733198,1.01281504,1.0740398,2I7CJZLo2nDqGuzZJA1XlZ,229413,62,0.955671804687122,0.8778166679561181,1.0264295539717956,0.9945993735304599,0.9679187770910597
"2021-06-26, 2021-07-03",Avalanche,Migos,1.090497738,1.236966825,1.0,0.99343688,4KD0lLJ4OGonZhBeKtct9I,206271,59,0.909429620589358,0.9917309441228931,0.9034609248578754,1.1249342703413727,0.909429620589358
"2021-02-27, 2021-03-06, 2021-03-13, 2021-03-20, 2021-03-27, 2021-04-03, 2021-04-10, 2021-04-17, 2021-04-24, 2021-05-01, 2021-05-08, 2021-05-15, 2021-05-22, 2021-05-29, 2021-06-05, 2021-06-12, 2021-06-19, 2021-07-03",We're Good,Dua Lipa,1.396039604,1.076335878,1.04163197,1.15873016,1vwPZxoitRoDHq8wbOgcAq,165506,6,0.09248436819552792,0.129111840751875,0.10716442675670299,0.09954424364300883,0.0963346746377131
"2021-06-19, 2021-06-26, 2021-07-03",Still Runnin,"Lil Baby, Lil Durk & Meek Mill",1.175438596,1.165745856,1.01208094,0.99371267,5cAN3P7jWVf78gev1eF7TJ,173419,60,0.9248436819552793,1.0870969590369841,0.9190288845284114,1.0781326896871488,0.9360166629863601
"2021-06-19, 2021-06-26, 2021-07-03",How It Feels,Lil Baby & Lil Durk,0.590643275,0.941520468,1.01165841,1.02726447,62nb5YUYUqtYJhVPwRhCke,166911,64,0.9864999274189646,0.5826695479179996,1.0133963250950813,0.9288098733454696,0.998000948037785
6/26/21,Black Hearted,Polo G,1.049751244,1.165745856,1.05880191,1.03815338,25qk9xa71F1POdI4vj7rbi,190509,65,1.0019139887848858,1.051760456107936,1.0401403939263112,1.1679770804944112,1.0608284449811556
6/26/21,Painting Pictures,Polo G,0.751552795,0.933774834,0.99459751,0.98361551,25uBGaikHi0DhMiGMfuXYE,137691,58,0.8940155592234367,0.671899892307862,0.8793675702334959,0.8348092304072818,0.8891856491048876
6/26/21,Modern Day,Migos,1.229885057,0.968847352,0.9896391,0.98175515,2Igem6Q4sfvXGJ3JkG7Baw,241790,57,0.8786014978575153,1.0805788532727756,0.8625715453193297,0.8512307346624874,0.8694983955983634
6/26/21,Toxic,Polo G,0.847328244,0.917355372,1.00494805,0.94610485,3h3NKhcfHkr6GvEpC3FRI5,131968,62,0.955671804687122,0.80976771210585,0.9041657294227389,0.8766906638986661,0.9604005165603042
6/26/21,Solar Power,Lorde,1.0,1.124223602,1.0,1.0312256,7s2kWabRM60W9I61HpKg8C,192621,67,1.0327421115167286,1.0327421115167286,1.0649901035941054,1.1610330565464224,1.0327421115167286
6/26/21,Malibu,Migos Featuring Polo G,1.086580087,0.960159363,0.98971017,0.96774772,3v1zVVdzNVNt7vmI9VG2gq,248651,57,0.8786014978575153,0.9546708919803493,0.8502645963401952,0.8435974545137178,0.869560837806816
6/26/21,Type Shit,Migos & Cardi B,1.0,0.834024896,0.89364216,0.8683248,4N4wemxs9Em6nJ5kXTjEsS,189511,51,0.7861171296619874,0.7861171296619874,0.6826049993903193,0.6556412573101575,0.7025074097641385
6/26/21,Clueless,Polo G Featuring Pop Smoke & Fivio Foreign,2.621621622,1.114942529,0.96326424,0.93426459,4CPcZHzSvIBM8AKhdHUwnL,165404,64,0.9864999274189646,2.5862295398229884,0.9216519502251087,1.0998907239348168,0.9502601028452842
"2021-06-12, 2021-06-19, 2021-06-26",Voice Of The Heroes,Lil Baby & Lil Durk,1.330578512,1.070921986,1.03070624,1.05183265,3E3pb3qH11iny6TFDJvsg5,209299,57,0.8786014978575153,1.169048273660224,0.9241417417854396,0.9409136609881451,0.9055800463150876
6/26/21,Heart Of A Giant,Polo G Featuring Rod Wave,0.689440994,0.668874172,0.96640067,0.96088657,6Q7Tv7ZxmoOokvuPchcaO1,168765,60,0.9248436819552793,0.6376251473818677,0.8886698733401792,0.6186040519972688,0.8937695538868489
6/26/21,Party Lyfe,Polo G Featuring DaBaby,1.0,1.165745856,1.0,1.0,38Z8SRBxln5pP7yWLqRYwC,171231,56,0.863187436491594,0.863187436491594,0.863187436491594,1.0062571770413389,0.863187436491594
6/26/21,Go Part 1,Polo G Featuring G Herbo,0.929078014,0.618320611,1.01759944,0.98214923,1EnWTwagv0XR5OJ51WMdzj,161627,54,0.8323593137597514,0.7733267381623127,0.8175010590924682,0.5146649194554702,0.8470083715607072
"2020-10-10, 2020-10-17, 2020-10-24, 2021-06-26",Epidemic,Polo G,1.070921986,1.070921986,0.97408367,0.93132392,1SjBcdzWbs79UTCrH4qXJf,177272,66,1.0173280501508073,1.0894789758810102,0.9474619475924064,1.0894789758810102,0.9909626406848424
6/26/21,Boom,Polo G,0.834710744,1.24691358,1.03761419,1.01110494,6vQnpXl0KvwTfLpIhoOLHc,126625,54,0.8323593137597514,0.6947792620637315,0.8416026139974946,1.0378801317665147,0.8636678351357803
"2021-06-19, 2021-06-26",2040,Lil Baby & Lil Durk,0.889502762,1.0,1.00251193,1.00795545,2ELp0EL65yitpfJYwc5983,192920,62,0.955671804687122,0.8500727098347195,0.9632746039457202,0.955671804687122,0.9580723853634697
"2021-06-05, 2021-06-12, 2021-06-19, 2021-06-26","1 Step Forward, 3 Steps Back",Olivia Rodrigo,0.81981982,0.917355372,1.00839631,0.99138674,4wcBRRpIfesgcyUtis7PEg,163586,80,1.2331249092737058,1.0109402411582857,1.222503683817655,1.1312137598692464,1.2434786082806897
6/26/21,Bloody Canvas,Polo G,0.89769821,0.975062344,0.99795124,0.98312592,7Cj3tnMCpXpHgE8CIISbGq,265404,58,0.8940155592234367,0.8025561672270282,0.8789298691558557,0.871720906748875,0.8921839359063221
6/19/21,Who I Want,Lil Baby & Lil Durk,1.090497738,1.043290043,0.9791739,0.97464687,3vJKLsUYcC7mARUTOMUPaJ,173207,63,0.9710858660530433,1.0589669403346147,0.9464657998498379,1.0131242149511719,0.950861934698036
"2021-01-16, 2021-01-23, 2021-01-30, 2021-02-06, 2021-02-13, 2021-02-20, 2021-02-27, 2021-03-06, 2021-03-13, 2021-03-20, 2021-03-27, 2021-04-03, 2021-04-10, 2021-04-17, 2021-04-24, 2021-05-01, 2021-05-08, 2021-05-15, 2021-05-22, 2021-05-29, 2021-06-05, 2021-06-12, 2021-06-19",Back In Blood,Pooh Shiesty Featuring Lil Durk,0.917355372,1.0,0.97602493,0.97236875,7FGdjbZ32vMybPuP0IuE7d,184489,72,1.1098124183463351,1.018092383882322,1.079146913961903,1.1098124183463351,1.0832045879296126
6/19/21,Still Hood,Lil Baby & Lil Durk,1.0,1.372670807,1.01886199,0.96563574,1huoY7hw3hGVGfuPPe9y8P,195063,56,0.863187436491594,0.863187436491594,0.8335246389952634,1.1848721950411776,0.8794688692868241
6/19/21,Okay,Lil Baby & Lil Durk,1.166112957,1.15576324,1.00256345,1.03877042,3jweuceENR5zzn10LhcjPH,216547,63,0.9710858660530433,1.1323958107640202,1.0087352729359835,1.1223453468676712,0.973575196116377
6/19/21,Man Of My Word,Lil Baby & Lil Durk,0.653679654,0.826839827,1.01851166,0.88325429,4nNw167LUp6j2VvuJdbtv8,172400,66,1.0173280501508073,0.6650066478270744,0.8985593646330357,0.8411673489889409,1.036160481123662
6/19/21,Medical,Lil Baby & Lil Durk,1.0,1.0,1.04956629,1.06748208,5BCzsnN4U4OvOegjErHTUF,187680,53,0.8169452523938301,0.8169452523938301,0.8720744172714907,0.8169452523938301,0.8574381976881059
6/19/21,Rich Off Pain,"Lil Baby, Lil Durk & Rod Wave",0.900497512,1.041493776,1.10207145,0.9907436,6MSyik7EzWsHQjTOPLFBrr,235014,61,0.9402577433212006,0.8466997584994758,0.9315543415459222,0.979272587504836,1.0362312145557233
6/19/21,Lying,Lil Baby & Lil Durk,0.694656489,1.165289256,0.96591877,0.92901508,5LtzwqIWPXKEYfVcaY3bjc,181980,55,0.8477733751256727,0.5889112762324797,0.7875942499142469,0.9879012055568042,0.8188802157401385
6/19/21,Snowflakes,Tom MacDonald,1.0,1.0,1.03872967,1.12701101,6gcRcCkx2K09BucndWZMCS,229375,58,0.8940155592234367,0.8940155592234367,1.00756537835612,0.8940155592234367,0.9286404868070258
6/19/21,That's Facts,Lil Baby & Lil Durk,0.895287958,1.0,1.01216249,0.95146809,6dug6dIV40JMz2myhafHrm,218610,60,0.9248436819552793,0.8280014114869435,0.879959251618557,0.9248436819552793,0.9360920839886235
"2021-05-15, 2021-05-22, 2021-05-29, 2021-06-05, 2021-06-12, 2021-06-19",Your Power,Billie Eilish,0.503546099,0.929078014,0.98149861,0.88472622,042Sl6Mn83JHyLEqdK7uI0,245896,76,1.1714686638100205,0.5898884757622783,1.0364290427810903,1.0883857796358476,1.1497948651880925
